0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 4.4999999999999996e-05 0 0
2 1 0 0.0 MF 1 1.0 0.0 2.9399999999999996e-05 0 0
3 1 0 1.8e-06 MF 1 1.0 0.0 6.816e-05 0 0
4 2 0 0.0 MF 1 1.0 0.0 2.9399999999999996e-05 0 0
5 2 0 1.2e-06 MF 1 1.0 0.0 6.276e-05 0 0
6 28 0 0.0 MF 1 1.0 0.0 5.76e-05 0 0
7 23 0 0.0 MF 1 1.0 0.0 3e-05 0 0
8 28 0 1.2e-06 MF 1 1.0 0.0 7.464e-05 0 0
9 2 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.6104e-05 0 0
10 2 0 1.872e-06 MF 1 0.9539097119402661 0.0 0.00011144160000000001 0 0
11 28 0 1.68e-06 MF 1 0.9864075471627056 0.0 8.2656e-05 0 0
12 2 0 1.9488e-06 MF 1 0.907023835724906 0.0 9.557664000000001e-05 0 0
13 28 0 1.872e-06 MF 1 0.9539097119402661 0.0 8.46624e-05 0 0
14 2 0 1.97952e-06 MF 1 0.8496670861765813 0.0 9.4030656e-05 0 0
15 24 0 0.0 MF 1 1.0 0.0 3e-05 0 0
16 35 0 0.0 MF 1 1.0 0.0 2.9399999999999996e-05 0 0
17 35 0 1.2e-06 MF 1 1.0 0.0 7.176e-05 0 0
18 35 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.910400000000001e-05 0 0
19 0 0 1.8e-06 MF 1 0.9864075471627056 0.0 6.78e-05 0 0
20 35 0 1.872e-06 MF 1 0.9539097119402662 0.0 8.08416e-05 0 0
21 0 0 1.32e-06 MF 1 0.9539097119402661 0.0 7.572e-05 0 0
22 0 0 1.728e-06 MF 1 0.907023835724906 0.0 8.0688e-05 0 0
23 35 0 1.9488e-06 MF 1 0.9070238357249062 0.0 8.753664e-05 0 0
24 35 0 1.97952e-06 MF 1 0.8496670861765815 0.0 8.6614656e-05 0 0
25 24 0 1.2e-06 MF 1 1.0 0.0 6.12e-05 0 0
26 35 0 1.991808e-06 MF 1 0.7839429652810305 0.0 8.44458624e-05 0 0
27 0 0 1.8912e-06 MF 1 0.8496670861765812 0.0 0.0001258752 0 0
28 1 0 1.92e-06 MF 1 0.9864075471627056 0.0 8.3664e-05 0 0
29 2 0 1.991808e-06 MF 1 0.7839429652810307 0.0 8.80122624e-05 0 0
30 2 0 1.9967232e-06 MF 1 0.7129349249049636 0.0 0.00023320490496 0 0
31 28 0 1.9488e-06 MF 1 0.907023835724906 0.0 0.00011726496 0 0
32 3 0 0.0 MF 1 1.0 0.0 3.3e-05 0 0
33 2 0 5.5986892799999995e-06 MF 1 0.6561443001328855 0.0 0.000143681961984 0 0
34 1 0 1.968e-06 MF 1 0.9539097119402661 0.0 8.38656e-05 0 0
35 1 0 1.3872e-06 MF 1 0.907023835724906 0.0 8.454624e-05 0 0
36 35 0 1.9967232e-06 MF 1 0.7129349249049636 0.0 8.417834496e-05 0 0
37 1 0 1.75488e-06 MF 1 0.8496670861765813 0.0 8.4218496e-05 0 0
38 2 0 2.8394757119999997e-06 MF 1 0.56811591828606 0.0 0.00010847278479360001 0 0
39 3 0 1.2e-06 MF 1 1.0 0.0 6.36e-05 0 0
40 26 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
41 26 0 1.2e-06 MF 1 1.0 0.0 6.024e-05 0 0
42 25 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
43 24 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 9.408e-05 0 0
44 24 0 1.032e-06 MF 1 0.9539097119402661 0.0 8.8632e-05 0 0
45 2 0 2.3357902848e-06 MF 1 0.8990165871832875 0.0 9.378911391744001e-05 0 0
46 2 0 2.13431611392e-06 MF 1 0.9545243378679317 0.0 8.7915645566976e-05 0 0
47 2 0 2.053726445568e-06 MF 1 0.9481907094329115 0.0 8.43662582267904e-05 0 0
48 28 0 3.17952e-06 MF 1 0.8496670861765815 0.0 0.00013510598399999997 0 0
49 3 0 1.68e-06 MF 1 0.9864075471627056 0.0 0.00011244 0 0
50 28 0 2.471808e-06 MF 1 0.7839429652810307 0.0 0.00010684239359999998 0 0
51 23 0 1.2e-06 MF 1 1.0 0.0 6.3e-05 0 0
52 28 0 2.1887232e-06 MF 1 0.7129349249049638 0.0 9.313695743999999e-05 0 0
53 23 0 1.68e-06 MF 1 0.9864075471627056 0.0 9.24e-05 0 0
54 3 0 2.4720000000000002e-06 MF 1 0.9539097119402662 0.0 9.5376e-05 0 0
55 28 0 1.4754892800000002e-06 MF 1 0.6561443001328855 0.0 8.825478297599999e-05 0 0
56 23 0 1.872e-06 MF 1 0.9539097119402661 0.0 8.675999999999999e-05 0 0
57 4 0 0.0 MF 1 1.0 0.0 2.8199999999999998e-05 0 0
58 5 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
59 6 0 0.0 MF 1 1.0 0.0 3.36e-05 0 0
60 7 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
61 7 0 6e-07 MF 1 1.0 0.0 6.132e-05 0 0
62 7 0 1.44e-06 MF 1 0.9864075471627056 0.0 7.4328e-05 0 0
63 7 0 1.776e-06 MF 1 0.9539097119402661 0.0 7.95312e-05 0 0
64 8 0 0.0 MF 1 1.0 0.0 2.8199999999999998e-05 0 0
65 7 0 1.3104e-06 MF 1 0.907023835724906 0.0 7.921247999999999e-05 0 0
66 8 0 1.2e-06 MF 1 1.0 0.0 6.048e-05 0 0
67 7 0 1.12416e-06 MF 1 0.8496670861765815 0.0 7.908499199999998e-05 0 0
68 7 0 1.649664e-06 MF 1 0.7839429652810307 0.0 7.903399679999999e-05 0 0
69 7 0 1.2598656e-06 MF 1 0.7129349249049638 0.0 7.961359872000001e-05 0 0
70 6 0 6e-07 MF 1 1.0 0.0 6.144000000000001e-05 0 0
71 7 0 1.70394624e-06 MF 1 0.6561443001328855 0.0 8.164543948800001e-05 0 0
72 6 0 8.4e-07 MF 1 0.9864075471627056 0.0 7.2576e-05 0 0
73 6 0 1.536e-06 MF 1 0.9520768496834661 0.0 7.64304e-05 0 0
74 30 0 0.0 MF 1 1.0 0.0 2.8199999999999998e-05 0 0
75 30 0 6e-07 MF 1 1.0 0.0 8.927999999999999e-05 0 0
76 5 0 1.2e-06 MF 1 1.0 0.0 9.132e-05 0 0
77 6 0 1.2144e-06 MF 1 0.9015092429395358 0.0 0.00011457216 0 0
78 6 0 1.68576e-06 MF 1 0.8396391854012378 0.0 0.000128628864 0 0
79 6 0 2.474304e-06 MF 1 0.7687259245047401 0.0 0.00013845154560000001 0 0
80 6 0 2.7897216e-06 MF 1 0.6911253220405195 0.0 0.00013758061824 0 0
81 5 0 2.2799999999999998e-06 MF 1 0.9864075471627056 0.0 8.5128e-05 0 0
82 4 0 1.2e-06 MF 1 1.0 0.0 5.8679999999999994e-05 0 0
83 29 0 0.0 MF 1 1.0 0.0 4.7399999999999993e-05 0 0
84 4 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.3272e-05 0 0
85 3 0 1.5888000000000001e-06 MF 1 0.907023835724906 0.0 8.79504e-05 0 0
86 26 0 1.68e-06 MF 1 0.9864075471627056 0.0 0.000157896 0 0
87 3 0 1.8355200000000002e-06 MF 1 0.8470292267503089 0.0 8.318016000000001e-05 0 0
88 28 0 1.1901957120000002e-06 MF 1 0.9366691118267282 0.0 0.00013910191319040002 0 0
89 3 0 1.334208e-06 MF 1 0.7754133965459581 0.0 8.9072064e-05 0 0
90 4 0 1.872e-06 MF 1 0.9539097119402661 0.0 8.090880000000001e-05 0 0
91 29 0 1.8e-06 MF 1 1.0 0.0 6.876e-05 0 0
92 30 0 1.44e-06 MF 1 0.9864075471627056 0.0 8.551199999999999e-05 0 0
93 29 0 1.92e-06 MF 1 0.9864075471627056 0.0 7.730399999999999e-05 0 0
94 29 0 1.968e-06 MF 1 0.9539097119402662 0.0 8.19216e-05 0 0
95 4 0 1.9488e-06 MF 1 0.907023835724906 0.0 0.00014276352 0 0
96 23 0 1.3488000000000001e-06 MF 1 0.907023835724906 0.0 0.000304704 0 0
97 5 0 2.112e-06 MF 1 0.9539097119402662 0.0 9.10512e-05 0 0
98 21 0 0.0 MF 1 1.0 0.0 3.12e-05 0 0
99 21 0 1.2e-06 MF 1 1.0 0.0 6.588e-05 0 0
100 21 0 1.68e-06 MF 1 0.9864075471627056 0.0 8.0352e-05 0 0
101 20 0 0.0 MF 1 1.0 0.0 3e-05 0 0
102 20 0 1.2e-06 MF 1 1.0 0.0 6.6e-05 0 0
103 21 0 1.872e-06 MF 1 0.9539097119402661 0.0 8.55408e-05 0 0
104 5 0 1.4448e-06 MF 1 0.9070238357249062 0.0 8.982048000000001e-05 0 0
105 6 0 2.9158886399999998e-06 MF 1 0.6234617102750157 0.0 0.00010903224729600001 0 0
106 5 0 1.77792e-06 MF 1 0.8496670861765813 0.0 8.992819200000002e-05 0 0
107 4 0 7.97952e-06 MF 1 0.8496670861765815 0.0 0.00011110540800000001 0 0
108 29 0 3.1871999999999997e-06 MF 1 0.9070238357249062 0.0 8.736864000000001e-05 0 0
109 26 0 1.872e-06 MF 1 0.9539097119402662 0.0 0.0001351584 0 0
110 26 0 2.5488e-06 MF 1 0.907023835724906 0.0 0.00014826336 0 0
111 3 0 1.7336832e-06 MF 1 0.6912478558428852 0.0 0.0001316288256 0 0
112 26 0 5.81952e-06 MF 1 0.8496670861765813 0.0 0.000162505344 0 0
113 3 0 3.0934732799999997e-06 MF 1 0.6075193242887325 0.0 0.00017505153023999998 0 0
114 29 0 2.47488e-06 MF 1 0.8496670861765815 0.0 0.000127347456 0 0
115 30 0 1.776e-06 MF 1 0.9539097119402661 0.0 0.00033900479999999996 0 0
116 30 0 1.27104e-05 MF 1 0.907023835724906 0.0 0.00020640192 0 0
117 31 0 0.0 MF 1 1.0 0.0 3.42e-05 0 0
118 31 0 1.2e-06 MF 1 1.0 0.0 7.007999999999999e-05 0 0
119 31 0 1.68e-06 MF 1 0.9864075471627056 0.0 0.00011143199999999999 0 0
120 31 0 1.872e-06 MF 1 0.9539097119402662 0.0 0.00010217279999999999 0 0
121 31 0 1.3488000000000001e-06 MF 1 0.907023835724906 0.0 0.00010746911999999999 0 0
122 31 0 1.7395200000000002e-06 MF 1 0.8496670861765815 0.0 0.000100587648 0 0
123 31 0 1.895808e-06 MF 1 0.7839429652810307 0.0 9.48350592e-05 0 0
124 31 0 1.9583232e-06 MF 1 0.7129349249049636 0.0 9.313402368e-05 0 0
125 31 0 1.98332928e-06 MF 1 0.6561443001328855 0.0 0.00011225360947199999 0 0
126 30 0 6.2841600000000005e-06 MF 1 0.8496670861765813 0.0 0.000141360768 0 0
127 29 0 2.1899519999999997e-06 MF 1 0.7839429652810307 0.0 0.0001061389824 0 0
128 5 0 1.911168e-06 MF 1 0.7839429652810305 0.0 9.177127680000001e-05 0 0
129 22 0 0.0 MF 1 1.0 0.0 3.84e-05 0 0
130 21 0 1.3488000000000001e-06 MF 1 0.9070238357249059 0.0 8.941632000000001e-05 0 0
131 5 0 1.9644672e-06 MF 1 0.7129349249049636 0.0 9.190851072000001e-05 0 0
132 4 0 4.391808e-06 MF 1 0.7839429652810307 0.0 9.904216320000001e-05 0 0
133 23 0 1.0739519999999999e-05 MF 1 0.8651049672631776 0.0 0.00017708159999999998 0 0
134 22 0 1.2e-06 MF 1 1.0 0.0 6.936e-05 0 0
135 22 0 1.68e-06 MF 1 0.9864075471627056 0.0 8.2344e-05 0 0
136 22 0 1.872e-06 MF 1 0.9539097119402662 0.0 8.63376e-05 0 0
137 22 0 1.9488e-06 MF 1 0.907023835724906 0.0 8.913504000000001e-05 0 0
138 21 0 1.7395200000000002e-06 MF 1 0.8496670861765815 0.0 0.00011616652800000002 0 0
139 22 0 1.97952e-06 MF 1 0.8496670861765813 0.0 9.3854016e-05 0 0
140 23 0 5.495807999999999e-06 MF 1 0.8219982438768593 0.0 0.00012543264 0 0
141 28 0 2.2760782848e-06 MF 1 0.9788127286289873 0.0 0.00013664076527616 0 0
142 2 0 3.2214905782272e-06 MF 1 0.9174055513580974 0.0 0.00010094650329071616 0 0
143 3 0 4.237389312e-06 MF 1 0.8825282112778741 0.0 0.000126420612096 0 0
144 28 0 1.51043131392e-06 MF 1 0.9748168364602224 0.0 0.000130256306110464 0 0
145 23 0 3.3983231999999996e-06 MF 1 0.7633571904153591 0.0 0.000107173056 0 0
146 3 0 2.8949557248e-06 MF 1 0.9204048359783487 0.0 0.0001057682448384 0 0
147 4 0 3.5567232e-06 MF 1 0.7129349249049638 0.0 9.421686528000002e-05 0 0
148 28 0 1.0204172525567999e-05 MF 1 0.9539607539383779 0.0 0.00010670252244418559 0 0
149 23 0 2.5593292799999997e-06 MF 1 0.6874802435868466 0.0 9.746922240000001e-05 0 0
150 23 0 1.6237317119999999e-06 MF 1 0.5966421812181416 0.0 9.358768896000001e-05 0 0
151 22 0 1.991808e-06 MF 1 0.7839429652810305 0.0 9.154160640000001e-05 0 0
