0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 3.72e-05 0 0
2 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 6.168e-05 0 0
3 35 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
4 0 0 1.0799999999999998e-06 MF 1 0.9539097119402661 0.0 8.8272e-05 0 0
5 0 0 1.6319999999999998e-06 MF 1 0.907023835724906 0.0 8.51088e-05 0 0
6 0 0 1.8527999999999999e-06 MF 1 0.8496670861765815 0.0 0.00011504352000000001 0 0
7 0 0 1.3411199999999999e-06 MF 1 0.7839429652810307 0.0 9.4017408e-05 0 0
8 1 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
9 1 0 1.2e-06 MF 1 1.0 0.0 5.8439999999999996e-05 0 0
10 2 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
11 24 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
12 2 0 1.2e-06 MF 1 1.0 0.0 5.724e-05 0 0
13 1 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.0176e-05 0 0
14 35 0 2.4e-06 MF 1 1.0 0.0 5.447999999999999e-05 0 0
15 1 0 1.872e-06 MF 1 0.9539097119402661 0.0 7.30704e-05 0 0
16 0 0 1.736448e-06 MF 1 0.7129349249049636 0.0 8.20069632e-05 0 0
17 1 0 1.3488000000000001e-06 MF 1 0.907023835724906 0.0 0.00010422816 0 0
18 24 0 1.2e-06 MF 1 1.0 0.0 5.4959999999999996e-05 0 0
19 35 0 2.1599999999999996e-06 MF 1 0.9864075471627056 0.0 6.4392e-05 0 0
20 24 0 1.68e-06 MF 1 0.9864075471627056 0.0 6.578399999999999e-05 0 0
21 24 0 1.872e-06 MF 1 0.9539097119402661 0.0 8.091359999999999e-05 0 0
22 2 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.9096e-05 0 0
23 24 0 1.3488000000000001e-06 MF 1 0.907023835724906 0.0 7.616544e-05 0 0
24 26 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
25 29 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
26 4 0 0.0 MF 1 1.0 0.0 4.0799999999999996e-05 0 0
27 3 0 0.0 MF 1 1.0 0.0 4.4399999999999995e-05 0 0
28 4 0 1.8e-06 MF 1 1.0 0.0 6.251999999999999e-05 0 0
29 5 0 0.0 MF 1 1.0 0.0 4.4399999999999995e-05 0 0
30 5 0 1.2e-06 MF 1 1.0 0.0 6.455999999999999e-05 0 0
31 4 0 1.92e-06 MF 1 0.9864075471627056 0.0 0.000100008 0 0
