0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 3.48e-05 0 0
2 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 5.592e-05 0 0
3 35 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
4 1 0 0.0 MF 1 1.0 0.0 3.72e-05 0 0
5 2 0 0.0 MF 1 1.0 0.0 5.34e-05 0 0
6 28 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
7 2 0 1.8e-06 MF 1 1.0 0.0 7.536000000000001e-05 0 0
8 3 0 0.0 MF 1 1.0 0.0 4.0799999999999996e-05 0 0
9 28 0 1.2e-06 MF 1 1.0 0.0 6.371999999999999e-05 0 0
10 23 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
11 4 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
12 23 0 1.2e-06 MF 1 1.0 0.0 6.623999999999999e-05 0 0
13 23 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.029599999999999e-05 0 0
14 22 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
15 22 0 1.2e-06 MF 1 1.0 0.0 5.16e-05 0 0
16 23 0 1.872e-06 MF 1 0.9539097119402661 0.0 7.01184e-05 0 0
17 28 0 1.68e-06 MF 1 0.9864075471627056 0.0 9.268799999999999e-05 0 0
18 28 0 1.872e-06 MF 1 0.9539097119402662 0.0 9.58752e-05 0 0
19 3 0 1.8e-06 MF 1 1.0 0.0 6.192e-05 0 0
20 4 0 1.2e-06 MF 1 1.0 0.0 5.844e-05 0 0
21 5 0 0.0 MF 1 1.0 0.0 4.2e-05 0 0
22 4 0 2.2799999999999998e-06 MF 1 0.9864075471627056 0.0 6.8376e-05 0 0
23 5 0 2.4e-06 MF 1 1.0 0.0 6.12e-05 0 0
24 4 0 1.5119999999999999e-06 MF 1 0.9539097119402661 0.0 7.17504e-05 0 0
25 29 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
26 29 0 6e-07 MF 1 1.0 0.0 5.388e-05 0 0
27 29 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.4752e-05 0 0
28 4 0 1.8048e-06 MF 1 0.9070238357249059 0.0 7.130016e-05 0 0
29 29 0 1.536e-06 MF 1 0.9539097119402661 0.0 6.91008e-05 0 0
30 29 0 1.8144e-06 MF 1 0.9070238357249059 0.0 7.144032e-05 0 0
31 30 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
32 5 0 1.5599999999999999e-06 MF 1 0.9864075471627056 0.0 6.828e-05 0 0
33 22 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.444e-05 0 0
34 21 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
35 5 0 1.224e-06 MF 1 0.9539097119402661 0.0 7.2312e-05 0 0
36 6 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
37 7 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
38 7 0 6e-07 MF 1 1.0 0.0 8.507999999999999e-05 0 0
39 8 0 0.0 MF 1 1.0 0.0 4.32e-05 0 0
