0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 3.899999999999999e-05 0 0
2 1 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
3 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 5.879999999999999e-05 0 0
4 35 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
5 0 0 1.0799999999999998e-06 MF 1 0.9539097119402661 0.0 8.412e-05 0 0
6 0 0 1.032e-06 MF 1 0.907023835724906 0.0 7.564799999999999e-05 0 0
7 0 0 1.6128e-06 MF 1 0.8496670861765813 0.0 7.16592e-05 0 0
8 35 0 6e-07 MF 1 1.0 0.0 5.1e-05 0 0
9 35 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.24e-05 0 0
10 35 0 1.176e-06 MF 1 0.9539097119402661 0.0 7.776e-05 0 0
11 35 0 1.6704e-06 MF 1 0.907023835724906 0.0 7.1904e-05 0 0
12 24 0 0.0 MF 1 1.0 0.0 3.18e-05 0 0
13 2 0 0.0 MF 1 1.0 0.0 2.34e-05 0 0
14 28 0 0.0 MF 1 1.0 0.0 2.2800000000000002e-05 0 0
15 23 0 0.0 MF 1 1.0 0.0 3.36e-05 0 0
16 22 0 0.0 MF 1 1.0 0.0 2.34e-05 0 0
17 22 0 1.2e-06 MF 1 1.0 0.0 4.956e-05 0 0
18 23 0 6e-07 MF 1 1.0 0.0 5.4239999999999996e-05 0 0
19 5 0 0.0 MF 1 1.0 0.0 2.34e-05 0 0
20 30 0 0.0 MF 1 1.0 0.0 3.48e-05 0 0
21 29 0 0.0 MF 1 1.0 0.0 4.7399999999999993e-05 0 0
22 4 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
23 23 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.6696e-05 0 0
24 28 0 6e-07 MF 1 1.0 0.0 5.232e-05 0 0
25 28 0 8.4e-07 MF 1 0.9864075471627056 0.0 7.1328e-05 0 0
26 23 0 1.176e-06 MF 1 0.9539097119402662 0.0 7.04784e-05 0 0
27 22 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.4224e-05 0 0
28 5 0 6e-07 MF 1 1.0 0.0 5.3759999999999994e-05 0 0
29 22 0 1.032e-06 MF 1 0.9539097119402661 0.0 7.12896e-05 0 0
30 23 0 1.6704e-06 MF 1 0.9070238357249062 0.0 0.00011519136 0 0
31 4 0 1.2e-06 MF 1 1.0 0.0 8.628e-05 0 0
32 23 0 3.06816e-06 MF 1 0.8496670861765815 0.0 0.00011987654400000001 0 0
33 4 0 2.2799999999999998e-06 MF 1 0.9864075471627056 0.0 8.671199999999999e-05 0 0
34 29 0 1.2e-06 MF 1 1.0 0.0 6.456e-05 0 0
35 26 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
36 3 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
37 26 0 6e-07 MF 1 1.0 0.0 6.588e-05 0 0
38 29 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.9024e-05 0 0
39 3 0 1.2e-06 MF 1 1.0 0.0 6.072e-05 0 0
40 28 0 9.36e-07 MF 1 0.9539097119402661 0.0 8.013120000000001e-05 0 0
41 2 0 1.2e-06 MF 1 1.0 0.0 5.3759999999999994e-05 0 0
42 1 0 6e-07 MF 1 1.0 0.0 5.3400000000000004e-05 0 0
43 2 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.5304e-05 0 0
44 2 0 1.6319999999999998e-06 MF 1 0.9539097119402661 0.0 7.05216e-05 0 0
45 28 0 9.744e-07 MF 1 0.907023835724906 0.0 7.585248000000001e-05 0 0
46 3 0 1.68e-06 MF 1 0.9864075471627056 0.0 6.7488e-05 0 0
47 23 0 3.0272639999999997e-06 MF 1 0.7839429652810305 0.0 9.175061760000001e-05 0 0
48 28 0 9.8976e-07 MF 1 0.8496670861765813 0.0 7.3540992e-05 0 0
49 3 0 1.872e-06 MF 1 0.9539097119402662 0.0 7.01952e-05 0 0
50 23 0 1.8109055999999999e-06 MF 1 0.7129349249049638 0.0 8.050024704000001e-05 0 0
51 28 0 9.95904e-07 MF 1 0.7839429652810307 0.0 7.32163968e-05 0 0
52 28 0 9.983616e-07 MF 1 0.7129349249049636 0.0 0.00015888655872 0 0
53 3 0 1.3488000000000001e-06 MF 1 0.907023835724906 0.0 7.667808e-05 0 0
54 2 0 1.8527999999999999e-06 MF 1 0.9070238357249062 0.0 7.440864e-05 0 0
55 1 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.516e-05 0 0
56 35 0 1.26816e-06 MF 1 0.8496670861765815 0.0 7.25616e-05 0 0
57 24 0 6e-07 MF 1 1.0 0.0 5.652e-05 0 0
58 35 0 1.707264e-06 MF 1 0.7839429652810307 0.0 7.222464000000001e-05 0 0
