0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 3.6e-05 0 0
2 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 5.46e-05 0 0
3 0 0 1.0799999999999998e-06 MF 1 0.9539097119402661 0.0 6.144000000000001e-05 0 0
4 0 0 1.032e-06 MF 1 0.907023835724906 0.0 6.2976e-05 0 0
5 35 0 0.0 MF 1 1.0 0.0 3.96e-05 0 0
6 24 0 0.0 MF 1 1.0 0.0 2.2199999999999998e-05 0 0
7 35 0 1.2e-06 MF 1 1.0 0.0 5.544e-05 0 0
8 24 0 1.2e-06 MF 1 1.0 0.0 4.848e-05 0 0
9 26 0 0.0 MF 1 1.0 0.0 2.2199999999999998e-05 0 0
10 3 0 0.0 MF 1 1.0 0.0 2.2199999999999998e-05 0 0
11 23 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
12 28 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
13 23 0 6e-07 MF 1 1.0 0.0 5.292e-05 0 0
14 4 0 0.0 MF 1 1.0 0.0 2.34e-05 0 0
15 3 0 6e-07 MF 1 1.0 0.0 4.7279999999999995e-05 0 0
16 26 0 1.2e-06 MF 1 1.0 0.0 5.808e-05 0 0
17 26 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.3432e-05 0 0
18 29 0 0.0 MF 1 1.0 0.0 3.12e-05 0 0
19 4 0 6e-07 MF 1 1.0 0.0 5.4359999999999995e-05 0 0
20 5 0 0.0 MF 1 1.0 0.0 5.4000000000000005e-05 0 0
21 4 0 9.24e-06 MF 1 0.9864075471627056 0.0 9.7344e-05 0 0
22 23 0 8.4e-07 MF 1 0.9864075471627056 0.0 7.0368e-05 0 0
23 28 0 6e-07 MF 1 1.0 0.0 8.004e-05 0 0
24 3 0 1.44e-06 MF 1 0.9864075471627056 0.0 9.8112e-05 0 0
25 28 0 1.44e-06 MF 1 0.9864075471627056 0.0 9.2616e-05 0 0
26 23 0 1.536e-06 MF 1 0.9539097119402662 0.0 0.0001763472 0 0
27 22 0 0.0 MF 1 1.0 0.0 0.00020279999999999997 0 0
28 21 0 0.0 MF 1 1.0 0.0 5.879999999999999e-05 0 0
29 20 0 0.0 MF 1 1.0 0.0 6.3e-05 0 0
30 19 0 0.0 MF 1 1.0 0.0 5.76e-05 0 0
31 19 0 1.8e-06 MF 1 1.0 0.0 0.00012684 0 0
32 19 0 3.1199999999999998e-06 MF 1 0.9864075471627056 0.0 0.00030153600000000003 0 0
