0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 6.0599999999999996e-05 0 0
2 0 0 1.8e-06 MF 1 0.9864075471627056 0.0 0.00012624 0 0
3 35 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
4 35 0 1.2e-06 MF 1 1.0 0.0 4.968e-05 0 0
5 24 0 0.0 MF 1 1.0 0.0 2.34e-05 0 0
6 24 0 6e-07 MF 1 1.0 0.0 4.776e-05 0 0
7 35 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 7.1472e-05 0 0
8 35 0 2.232e-06 MF 1 0.9539097119402661 0.0 0.0001047888 0 0
9 1 0 0.0 MF 1 1.0 0.0 3.3e-05 0 0
10 1 0 1.2e-06 MF 1 1.0 0.0 6.0599999999999996e-05 0 0
11 2 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
12 28 0 0.0 MF 1 1.0 0.0 2.2800000000000002e-05 0 0
13 23 0 0.0 MF 1 1.0 0.0 2.2800000000000002e-05 0 0
14 28 0 6e-07 MF 1 1.0 0.0 4.932e-05 0 0
15 23 0 6e-07 MF 1 1.0 0.0 4.932e-05 0 0
16 4 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
17 23 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.0528e-05 0 0
18 4 0 6e-07 MF 1 1.0 0.0 4.968e-05 0 0
19 5 0 0.0 MF 1 1.0 0.0 2.16e-05 0 0
20 22 0 0.0 MF 1 1.0 0.0 2.16e-05 0 0
21 21 0 0.0 MF 1 1.0 0.0 3.6599999999999995e-05 0 0
22 22 0 6e-07 MF 1 1.0 0.0 4.824e-05 0 0
23 4 0 8.4e-07 MF 1 0.9864075471627056 0.0 5.9472e-05 0 0
24 3 0 0.0 MF 1 1.0 0.0 2.2199999999999998e-05 0 0
25 26 0 0.0 MF 1 1.0 0.0 4.2e-05 0 0
26 25 0 0.0 MF 1 1.0 0.0 4.4399999999999995e-05 0 0
27 24 0 8.4e-07 MF 1 0.9864075471627056 0.0 5.9903999999999994e-05 0 0
28 1 0 1.68e-06 MF 1 0.9864075471627056 0.0 6.503999999999999e-05 0 0
29 24 0 9.36e-07 MF 1 0.9539097119402661 0.0 0.00010016159999999999 0 0
30 1 0 1.272e-06 MF 1 0.9539097119402662 0.0 7.1016e-05 0 0
31 2 0 1.2e-06 MF 1 1.0 0.0 5.1e-05 0 0
32 3 0 1.2e-06 MF 1 1.0 0.0 4.968e-05 0 0
33 26 0 1.2e-06 MF 1 1.0 0.0 6.84e-05 0 0
34 29 0 0.0 MF 1 1.0 0.0 2.34e-05 0 0
35 30 0 0.0 MF 1 1.0 0.0 2.2800000000000002e-05 0 0
36 30 0 1.2e-06 MF 1 1.0 0.0 4.932e-05 0 0
37 31 0 0.0 MF 1 1.0 0.0 2.2800000000000002e-05 0 0
38 31 0 1.2e-06 MF 1 1.0 0.0 4.9919999999999996e-05 0 0
39 31 0 1.68e-06 MF 1 0.9864075471627056 0.0 6.1368e-05 0 0
40 31 0 1.272e-06 MF 1 0.9539097119402662 0.0 6.59472e-05 0 0
41 30 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.1128e-05 0 0
