0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 4.62e-05 0 0
2 1 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
3 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 6.768e-05 0 0
4 0 0 1.0799999999999998e-06 MF 1 0.9539097119402661 0.0 8.1672e-05 0 0
5 0 0 2.232e-06 MF 1 0.907023835724906 0.0 8.126880000000001e-05 0 0
6 35 0 0.0 MF 1 1.0 0.0 2.8199999999999998e-05 0 0
7 35 0 1.2e-06 MF 1 1.0 0.0 5.928e-05 0 0
8 35 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.2912e-05 0 0
9 35 0 1.272e-06 MF 1 0.9539097119402661 0.0 8.49648e-05 0 0
10 24 0 0.0 MF 1 1.0 0.0 4.5600000000000004e-05 0 0
11 25 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
12 25 0 6e-07 MF 1 1.0 0.0 6.18e-05 0 0
13 25 0 8.4e-07 MF 1 0.9864075471627056 0.0 7.092e-05 0 0
14 24 0 1.8e-06 MF 1 1.0 0.0 6.504e-05 0 0
15 35 0 1.7088e-06 MF 1 0.907023835724906 0.0 8.138591999999999e-05 0 0
16 35 0 1.28352e-06 MF 1 0.8496670861765813 0.0 7.9954368e-05 0 0
17 0 0 1.4928e-06 MF 1 0.8496670861765813 0.0 7.930752000000001e-05 0 0
18 0 0 1.19712e-06 MF 1 0.7839429652810308 0.0 8.392300800000001e-05 0 0
19 1 0 1.2e-06 MF 1 1.0 0.0 6.972e-05 0 0
20 1 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.7088e-05 0 0
21 0 0 2.2788479999999997e-06 MF 1 0.7129349249049636 0.0 8.27692032e-05 0 0
22 1 0 1.272e-06 MF 1 0.9539097119402661 0.0 7.94352e-05 0 0
23 35 0 1.113408e-06 MF 1 0.799538776263157 0.0 8.178174719999999e-05 0 0
24 1 0 1.7088e-06 MF 1 0.907023835724906 0.0 7.917408e-05 0 0
25 24 0 1.92e-06 MF 1 0.9864075471627056 0.0 7.4616e-05 0 0
26 25 0 1.536e-06 MF 1 0.9539097119402662 0.0 7.6368e-05 0 0
27 26 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
28 3 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
29 4 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
30 29 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
31 4 0 1.2e-06 MF 1 1.0 0.0 5.9640000000000005e-05 0 0
32 3 0 1.2e-06 MF 1 1.0 0.0 5.9040000000000004e-05 0 0
33 28 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
34 3 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.2216e-05 0 0
35 28 0 1.2e-06 MF 1 1.0 0.0 5.8439999999999996e-05 0 0
36 3 0 1.872e-06 MF 1 0.9539097119402662 0.0 7.68864e-05 0 0
37 26 0 6e-07 MF 1 1.0 0.0 5.952e-05 0 0
38 3 0 1.9488e-06 MF 1 0.907023835724906 0.0 7.935456e-05 0 0
39 2 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
40 2 0 6e-07 MF 1 1.0 0.0 6.564e-05 0 0
41 28 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.4376e-05 0 0
42 23 0 0.0 MF 1 1.0 0.0 2.8199999999999998e-05 0 0
