0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 3.96e-05 0 0
2 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 6.384e-05 0 0
3 1 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
4 2 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
5 2 0 1.2e-06 MF 1 1.0 0.0 5.676e-05 0 0
6 3 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
7 23 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
8 4 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
9 23 0 6e-07 MF 1 1.0 0.0 5.7600000000000004e-05 0 0
10 23 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.984e-05 0 0
11 23 0 1.176e-06 MF 1 0.9539097119402661 0.0 8.1336e-05 0 0
12 28 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
13 3 0 1.2e-06 MF 1 1.0 0.0 5.52e-05 0 0
14 4 0 6e-07 MF 1 1.0 0.0 5.4959999999999996e-05 0 0
15 5 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
16 4 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.758400000000001e-05 0 0
17 5 0 6e-07 MF 1 1.0 0.0 9.708e-05 0 0
18 22 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
19 22 0 1.2e-06 MF 1 1.0 0.0 5.6519999999999994e-05 0 0
20 21 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
21 22 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 8.6808e-05 0 0
22 23 0 1.0704e-06 MF 1 0.9070238357249062 0.0 7.75344e-05 0 0
23 28 0 6e-07 MF 1 1.0 0.0 5.592000000000001e-05 0 0
24 3 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.708e-05 0 0
25 28 0 1.44e-06 MF 1 0.9864075471627056 0.0 7.5168e-05 0 0
26 23 0 1.02816e-06 MF 1 0.8496670861765813 0.0 7.421376e-05 0 0
27 23 0 1.611264e-06 MF 1 0.796923689611421 0.0 7.4685504e-05 0 0
28 22 0 1.6319999999999998e-06 MF 1 0.9539097119402662 0.0 7.792319999999999e-05 0 0
29 21 0 1.2e-06 MF 1 1.0 0.0 5.352e-05 0 0
30 20 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
31 20 0 6e-07 MF 1 1.0 0.0 5.4120000000000004e-05 0 0
32 20 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.4848e-05 0 0
33 19 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
34 19 0 6e-07 MF 1 1.0 0.0 5.4120000000000004e-05 0 0
35 20 0 1.176e-06 MF 1 0.9539097119402662 0.0 9.67392e-05 0 0
36 19 0 8.4e-07 MF 1 0.9864075471627056 0.0 7.024800000000001e-05 0 0
37 18 1 0.0 MF 1 1.0 0.0 4.02e-05 0 0
38 32 0 0.0 MF 1 1.0 0.0 6.24e-05 0 0
39 32 0 1.8e-06 MF 1 1.0 0.0 7.056e-05 0 0
40 32 0 1.92e-06 MF 1 0.9864075471627056 0.0 7.1424e-05 0 0
41 14 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
42 15 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
43 12 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
44 13 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
45 12 0 6e-07 MF 1 1.0 0.0 5.328e-05 0 0
46 12 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.6312e-05 0 0
47 11 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
48 33 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
49 11 0 6e-07 MF 1 1.0 0.0 5.472e-05 0 0
50 15 0 6e-07 MF 1 1.0 0.0 5.304e-05 0 0
51 16 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
52 10 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
53 33 0 6e-07 MF 1 1.0 0.0 5.328e-05 0 0
54 33 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.4512e-05 0 0
55 11 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.5088e-05 0 0
56 10 0 6e-07 MF 1 1.0 0.0 5.268e-05 0 0
57 9 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
58 34 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
59 34 0 6e-07 MF 1 1.0 0.0 5.436e-05 0 0
60 34 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.554400000000001e-05 0 0
61 34 0 1.536e-06 MF 1 0.9539097119402661 0.0 0.0001312176 0 0
62 9 0 2.4e-06 MF 1 1.0 0.0 5.4239999999999996e-05 0 0
63 33 0 1.176e-06 MF 1 0.9539097119402661 0.0 6.900480000000001e-05 0 0
64 9 0 2.1599999999999996e-06 MF 1 0.9864075471627056 0.0 7.3296e-05 0 0
65 8 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
66 34 0 1.2144e-06 MF 1 0.907023835724906 0.0 9.448704000000001e-05 0 0
67 34 0 1.08576e-06 MF 1 0.8496670861765815 0.0 7.9794816e-05 0 0
68 9 0 1.4639999999999999e-06 MF 1 0.9539097119402662 0.0 7.07184e-05 0 0
69 34 0 1.034304e-06 MF 1 0.7839429652810307 0.0 7.39179264e-05 0 0
70 8 0 1.2e-06 MF 1 1.0 0.0 5.16e-05 0 0
71 7 0 0.0 MF 1 1.0 0.0 2.4e-05 0 0
72 8 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 6.204e-05 0 0
73 8 0 1.6319999999999998e-06 MF 1 0.9539097119402661 0.0 6.6816e-05 0 0
74 9 0 1.1856e-06 MF 1 0.907023835724906 0.0 7.028736e-05 0 0
75 9 0 1.07424e-06 MF 1 0.8496670861765813 0.0 7.0714944e-05 0 0
76 34 0 1.0137216000000001e-06 MF 1 0.7129349249049636 0.0 7.216717056e-05 0 0
77 34 0 1.00548864e-06 MF 1 0.6381280165800175 0.0 7.0266868224e-05 0 0
78 8 0 1.8527999999999999e-06 MF 1 0.907023835724906 0.0 6.81264e-05 0 0
79 9 0 1.629696e-06 MF 1 0.7839429652810307 0.0 6.96859776e-05 0 0
80 10 0 8.4e-07 MF 1 0.9864075471627056 0.0 9.2472e-05 0 0
81 11 0 1.776e-06 MF 1 0.9539097119402661 0.0 6.62352e-05 0 0
82 12 0 1.536e-06 MF 1 0.9539097119402661 0.0 6.73248e-05 0 0
83 11 0 1.9104e-06 MF 1 0.907023835724906 0.0 6.729408e-05 0 0
84 12 0 1.2144e-06 MF 1 0.907023835724906 0.0 0.00010312991999999999 0 0
85 13 0 1.2e-06 MF 1 1.0 0.0 5.16e-05 0 0
86 13 0 1.68e-06 MF 1 0.9864075471627056 0.0 6.204e-05 0 0
87 12 0 1.08576e-06 MF 1 0.8496670861765815 0.0 8.205196799999999e-05 0 0
88 13 0 1.272e-06 MF 1 0.9539097119402661 0.0 6.6816e-05 0 0
