0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 4.7399999999999993e-05 0 0
2 35 0 0.0 MF 1 1.0 0.0 3.3e-05 0 0
3 1 0 0.0 MF 1 1.0 0.0 2.8199999999999998e-05 0 0
4 2 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
5 1 0 1.2e-06 MF 1 1.0 0.0 5.988e-05 0 0
6 2 0 1.2e-06 MF 1 1.0 0.0 6.552000000000001e-05 0 0
7 1 0 1.0799999999999998e-06 MF 1 0.9864075471627056 0.0 7.375200000000001e-05 0 0
8 24 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
9 2 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.4808e-05 0 0
10 28 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
11 3 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
12 4 0 0.0 MF 1 1.0 0.0 2.9399999999999996e-05 0 0
13 5 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
14 22 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
15 21 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
16 22 0 6e-07 MF 1 1.0 0.0 9.36e-05 0 0
17 22 0 2.04e-06 MF 1 0.9864075471627056 0.0 8.664e-05 0 0
18 22 0 2.016e-06 MF 1 0.9539097119402662 0.0 8.2056e-05 0 0
19 21 0 1.2e-06 MF 1 1.0 0.0 5.819999999999999e-05 0 0
20 20 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
21 21 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.128e-05 0 0
22 22 0 2.0064e-06 MF 1 0.907023835724906 0.0 8.022239999999999e-05 0 0
23 23 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
24 22 0 2.00256e-06 MF 1 0.8496670861765813 0.0 9.148895999999999e-05 0 0
25 21 0 1.872e-06 MF 1 0.9539097119402662 0.0 7.7112e-05 0 0
26 21 0 1.9488e-06 MF 1 0.907023835724906 0.0 7.884480000000001e-05 0 0
27 21 0 1.37952e-06 MF 1 0.8496670861765815 0.0 8.013792e-05 0 0
28 20 0 1.2e-06 MF 1 1.0 0.0 5.819999999999999e-05 0 0
29 20 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.128e-05 0 0
30 19 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
31 20 0 1.872e-06 MF 1 0.9539097119402662 0.0 7.6512e-05 0 0
