0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 4.2e-05 0 0
2 35 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
3 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 6.12e-05 0 0
4 1 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
5 0 0 1.68e-06 MF 1 0.9539097119402661 0.0 6.648e-05 0 0
6 1 0 1.2e-06 MF 1 1.0 0.0 5.2079999999999996e-05 0 0
7 2 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
8 3 0 0.0 MF 1 1.0 0.0 3.2399999999999995e-05 0 0
9 4 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
10 23 0 0.0 MF 1 1.0 0.0 2.4599999999999998e-05 0 0
11 22 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
12 21 0 0.0 MF 1 1.0 0.0 4.14e-05 0 0
13 21 0 1.8e-06 MF 1 1.0 0.0 6.156e-05 0 0
14 20 0 0.0 MF 1 1.0 0.0 2.88e-05 0 0
15 21 0 1.92e-06 MF 1 0.9864075471627056 0.0 6.842400000000001e-05 0 0
16 20 0 1.2e-06 MF 1 1.0 0.0 6.672e-05 0 0
17 21 0 1.968e-06 MF 1 0.9539097119402662 0.0 0.0001041696 0 0
18 21 0 1.9872000000000002e-06 MF 1 0.907023835724906 0.0 0.00011666783999999999 0 0
19 5 0 0.0 MF 1 1.0 0.0 3.36e-05 0 0
20 22 0 6e-07 MF 1 1.0 0.0 8.208e-05 0 0
21 22 0 4.44e-06 MF 1 0.9864075471627056 0.0 0.000110232 0 0
22 22 0 2.976e-06 MF 1 0.9539097119402661 0.0 8.729279999999999e-05 0 0
23 22 0 2.3904e-06 MF 1 0.9070238357249059 0.0 0.00013211712000000002 0 0
24 23 0 1.2e-06 MF 1 1.0 0.0 5.784e-05 0 0
25 3 0 1.2e-06 MF 1 1.0 0.0 5.9159999999999996e-05 0 0
