0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 4.2e-05 0 0
2 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 6.3e-05 0 0
3 35 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
4 35 0 6e-07 MF 1 1.0 0.0 5.472e-05 0 0
5 35 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.6888e-05 0 0
6 24 0 0.0 MF 1 1.0 0.0 3.6599999999999995e-05 0 0
7 1 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
8 0 0 1.68e-06 MF 1 0.9539097119402661 0.0 7.02e-05 0 0
9 35 0 1.536e-06 MF 1 0.9539097119402661 0.0 7.115519999999999e-05 0 0
10 1 0 1.2e-06 MF 1 1.0 0.0 5.472e-05 0 0
11 0 0 1.872e-06 MF 1 0.907023835724906 0.0 7.548e-05 0 0
12 1 0 1.68e-06 MF 1 0.9864075471627056 0.0 6.5688e-05 0 0
13 2 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
14 28 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
15 23 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
16 23 0 6e-07 MF 1 1.0 0.0 5.676e-05 0 0
17 4 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
18 3 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
19 2 0 6e-07 MF 1 1.0 0.0 5.376e-05 0 0
20 2 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.710400000000001e-05 0 0
21 24 0 6e-07 MF 1 1.0 0.0 7.224e-05 0 0
22 24 0 2.04e-06 MF 1 0.9864075471627056 0.0 9.6096e-05 0 0
23 2 0 1.536e-06 MF 1 0.9539097119402661 0.0 0.0001000416 0 0
24 2 0 3.0144e-06 MF 1 0.907023835724906 0.0 8.981664e-05 0 0
25 1 0 1.872e-06 MF 1 0.9539097119402661 0.0 7.06752e-05 0 0
26 35 0 1.2144e-06 MF 1 0.907023835724906 0.0 7.286207999999999e-05 0 0
27 0 0 1.9488e-06 MF 1 0.8496670861765815 0.0 0.000104592 0 0
28 0 0 1.97952e-06 MF 1 0.7839429652810307 0.0 0.0001204368 0 0
29 35 0 1.68576e-06 MF 1 0.8496670861765815 0.0 0.000105344832 0 0
30 35 0 2.474304e-06 MF 1 0.7839429652810307 0.0 8.893793280000001e-05 0 0
31 24 0 2.016e-06 MF 1 0.9539097119402662 0.0 8.163840000000001e-05 0 0
32 24 0 1.4064e-06 MF 1 0.907023835724906 0.0 7.645536000000001e-05 0 0
33 1 0 1.9488e-06 MF 1 0.907023835724906 0.0 8.527008000000001e-05 0 0
34 2 0 2.40576e-06 MF 1 0.8496670861765815 0.0 8.512665599999999e-05 0 0
35 3 0 6e-07 MF 1 1.0 0.0 5.652e-05 0 0
36 26 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
37 3 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.8808e-05 0 0
38 26 0 6e-07 MF 1 1.0 0.0 5.568e-05 0 0
39 26 0 8.4e-07 MF 1 0.9864075471627056 0.0 6.7872e-05 0 0
40 26 0 9.36e-07 MF 1 0.9539097119402662 0.0 7.21488e-05 0 0
41 29 0 0.0 MF 1 1.0 0.0 5.52e-05 0 0
42 4 0 1.2e-06 MF 1 1.0 0.0 5.712e-05 0 0
43 5 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
44 6 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
45 7 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
46 6 0 6e-07 MF 1 1.0 0.0 6.756000000000001e-05 0 0
47 6 0 8.4e-07 MF 1 0.9864075471627056 0.0 7.2024e-05 0 0
48 7 0 1.2e-06 MF 1 1.0 0.0 5.4120000000000004e-05 0 0
49 7 0 1.68e-06 MF 1 0.9864075471627056 0.0 6.6648e-05 0 0
50 8 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
51 9 0 0.0 MF 1 1.0 0.0 2.76e-05 0 0
52 10 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
53 33 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
54 34 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
55 34 0 1.2e-06 MF 1 1.0 0.0 5.7600000000000004e-05 0 0
56 9 0 1.2e-06 MF 1 1.0 0.0 9.204e-05 0 0
57 10 0 6e-07 MF 1 1.0 0.0 9.276e-05 0 0
58 11 0 0.0 MF 1 1.0 0.0 3e-05 0 0
59 10 0 2.04e-06 MF 1 0.9864075471627056 0.0 8.4504e-05 0 0
60 17 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
61 27 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
62 17 0 6e-07 MF 1 1.0 0.0 5.6160000000000004e-05 0 0
63 17 0 1.44e-06 MF 1 0.9864075471627056 0.0 6.8664e-05 0 0
64 18 1 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
65 32 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
66 32 0 1.2e-06 MF 1 1.0 0.0 6.696e-05 0 0
67 32 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.538400000000001e-05 0 0
68 13 0 0.0 MF 1 1.0 0.0 3.12e-05 0 0
69 14 0 0.0 MF 1 1.0 0.0 3.72e-05 0 0
