0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 1 1.0 0.0 4.8e-05 0 0
2 35 0 0.0 MF 1 1.0 0.0 2.7000000000000002e-05 0 0
3 0 0 1.2e-06 MF 1 0.9864075471627056 0.0 6.54e-05 0 0
4 0 0 1.0799999999999998e-06 MF 1 0.9539097119402661 0.0 7.236e-05 0 0
5 1 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
6 35 0 1.2e-06 MF 1 1.0 0.0 6.18e-05 0 0
7 35 0 1.68e-06 MF 1 0.9864075471627056 0.0 7.151999999999999e-05 0 0
8 35 0 1.872e-06 MF 1 0.9539097119402661 0.0 7.5408e-05 0 0
9 35 0 1.3488000000000001e-06 MF 1 0.907023835724906 0.0 7.57632e-05 0 0
10 35 0 1.7395200000000002e-06 MF 1 0.8496670861765813 0.0 7.710528e-05 0 0
11 35 0 1.2958080000000002e-06 MF 1 0.7839429652810307 0.0 7.5242112e-05 0 0
12 35 0 1.1183232e-06 MF 1 0.7129349249049636 0.0 7.38968448e-05 0 0
13 24 0 0.0 MF 1 1.0 0.0 2.52e-05 0 0
14 1 0 6e-07 MF 1 1.0 0.0 5.472e-05 0 0
15 0 0 1.032e-06 MF 1 0.907023835724906 0.0 7.5144e-05 0 0
16 0 0 1.6128e-06 MF 1 0.8496670861765813 0.0 7.50576e-05 0 0
17 0 0 1.24512e-06 MF 1 0.7839429652810305 0.0 0.00010622303999999999 0 0
18 1 0 1.44e-06 MF 1 0.9864075471627056 0.0 0.00010288800000000001 0 0
19 2 0 0.0 MF 1 1.0 0.0 5.16e-05 0 0
20 2 0 1.8e-06 MF 1 1.0 0.0 6.864000000000001e-05 0 0
21 2 0 1.32e-06 MF 1 0.9864075471627056 0.0 7.3656e-05 0 0
22 28 0 0.0 MF 1 1.0 0.0 2.6399999999999998e-05 0 0
23 28 0 1.2e-06 MF 1 1.0 0.0 5.5559999999999997e-05 0 0
24 3 0 0.0 MF 1 1.0 0.0 2.58e-05 0 0
25 2 0 1.728e-06 MF 1 0.9539097119402661 0.0 7.506240000000001e-05 0 0
26 3 0 6e-07 MF 1 1.0 0.0 5.592000000000001e-05 0 0
27 4 0 0.0 MF 1 1.0 0.0 4.38e-05 0 0
28 5 0 0.0 MF 1 1.0 0.0 4.68e-05 0 0
29 4 0 1.8e-06 MF 1 1.0 0.0 9.132000000000001e-05 0 0
30 3 0 1.44e-06 MF 1 0.9864075471627056 0.0 0.000108768 0 0
31 28 0 1.68e-06 MF 1 0.9864075471627056 0.0 0.000133824 0 0
32 3 0 2.3759999999999998e-06 MF 1 0.9539097119402662 0.0 0.0001209072 0 0
33 2 0 1.8912e-06 MF 1 0.907023835724906 0.0 0.00012122496000000002 0 0
34 24 0 6e-07 MF 1 1.0 0.0 9.347999999999999e-05 0 0
35 2 0 1.95648e-06 MF 1 0.8496670861765815 0.0 0.000130089984 0 0
36 2 0 3.782592e-06 MF 1 0.7839429652810307 0.0 0.0001036359936 0 0
37 2 0 2.7130368e-06 MF 1 0.7129349249049636 0.0 0.00011945439743999999 0 0
38 3 0 2.7504e-06 MF 1 0.907023835724906 0.0 9.396288000000001e-05 0 0
