0 0 0 0.0 0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MB 0.5 1.0 1.0 0.0001428 0 0 0 0 0
2 35 0 0.0 MB 0.5 1.0 1.0 0.00032460000000000003 1 0 0 0 0
3 35 0 6.5999999999999995e-06 MF 0.9186968275166245 1.0 1.0 0.00038364 0 0
4 35 0 8.64e-06 MF 0.9602475850627792 0.9864075471627056 1.0 0.000434856 0 0
5 24 0 0.0 MF 0.5 1.0 1.0 0.0001146 0 0
6 35 0 2.2056e-05 MF 0.9927190015586496 0.9539097119402661 1.0 0.0002897424 0 0
7 35 0 1.12224e-05 MF 0.9962104895196598 0.907023835724906 0.9555568978111432 0.00022689696 0 0
8 24 0 6.5999999999999995e-06 MF 0.9200437596598774 1.0 1.0 0.00016644 0 0
9 26 0 0.0 MF 0.5 1.0 1.0 0.0001614 0 0
10 3 0 0.0 MF 0.5 1.0 1.0 0.0001044 0 0
11 2 0 0.0 MB 0.5 1.0 1.0 0.000114 2 0 0 0 0
12 24 0 6.2399999999999995e-06 MF 0.9618332709144654 0.9864075471627056 1.0 0.000284976 0 0
13 25 0 0.0 MB 0.5 1.0 1.0 0.00011159999999999999 10 0 0 0 0
14 25 0 5.4e-06 MF 0.9205497401815256 1.0 1.0 0.00029363999999999996 0 0
15 24 0 8.496e-06 MF 0.9768334331721258 0.9539097119402661 0.9729440871664418 0.0002327904 0 0
16 25 0 8.16e-06 MF 0.9612233637880343 0.9864075471627056 1.0 0.000214056 0 0
17 24 0 8.7984e-06 MF 0.9844661933453546 0.907023835724906 0.9258367588470368 0.00018491616 0 0
18 2 0 4.2e-06 MF 0.9215430625005587 1.0 1.0 0.0002064 0 0
19 1 0 0.0 MF 0.5 1.0 1.0 9.479999999999999e-05 0 0
20 1 0 1.6199999999999997e-05 MF 0.9203881411526896 1.0 1.0 0.00013872 0 0
21 2 0 7.08e-06 MF 0.9312139590346902 0.9864075471627056 0.9875660181391385 0.00031596 0 0
22 28 0 0.0 MB 0.5 1.0 1.0 0.0001068 19 0 0 0 0
23 2 0 5.232e-06 MF 0.9549611265781492 0.9539097119402661 0.9585624300046881 0.00033878399999999996 0 0
24 3 0 6e-06 MF 0.9166101115841842 1.0 1.0 0.00012995999999999998 0 0
25 4 0 0.0 MF 0.5 1.0 1.0 8.76e-05 0 0
26 5 0 0.0 MB 0.5 1.0 1.0 7.74e-05 21 0 0 0 0
27 30 0 0.0 MF 0.5 1.0 1.0 0.00012419999999999998 0 0
28 30 0 4.2e-06 MF 0.9221540246094483 1.0 1.0 0.00021527999999999999 0 0
29 29 0 0.0 MF 0.5 1.0 1.0 0.0001038 0 0
30 30 0 7.680000000000001e-06 MF 0.9622937085464545 0.9864075471627056 1.0 0.000207312 0 0
31 29 0 1.2e-05 MF 0.9217463436753017 1.0 1.0 0.00017052 0 0
32 29 0 8.400000000000001e-06 MF 0.9628804304006265 0.9864075471627056 1.0 0.000214008 0 0
33 29 0 1.5360000000000002e-05 MF 0.9941132243403438 0.9539097119402662 1.0 0.0004090032 0 0
34 26 0 6.5999999999999995e-06 MF 0.9218721779532726 1.0 1.0 0.00032556 0 0
35 26 0 6.2399999999999995e-06 MF 0.9327622044334143 0.9864075471627056 0.9875660181391385 0.00029942400000000007 0 0
36 3 0 4.2000000000000004e-06 MF 0.9298024919206412 0.9864075471627056 0.9875660181391385 0.000228384 0 0
37 28 0 4.8e-06 MF 0.9217319932363651 1.0 1.0 0.00019092 0 0
38 28 0 7.319999999999999e-06 MF 0.9317553767212381 0.9864075471627056 0.9875660181391385 0.000450768 0 0
39 3 0 6.48e-06 MF 0.9515143680189334 0.9539097119402662 0.9585624300046883 0.0002359536 0 0
40 23 0 0.0 MF 0.5 1.0 1.0 0.0001152 0 0
41 22 0 0.0 MB 0.5 1.0 1.0 0.0003426 40 0 0 0 0
42 22 0 4.8e-06 MF 0.9228327307036445 1.0 1.0 0.00035844 0 0
43 22 0 6.72e-06 MF 0.9630696144893033 0.9864075471627056 1.0 0.00028497600000000004 0 0
44 4 0 7.2e-06 MF 0.9220085908264275 1.0 1.0 0.00035724000000000004 0 0
45 29 0 1.0344000000000001e-05 MF 0.9996340946750659 0.907023835724906 1.0 0.00028540128 0 0
46 26 0 6.696e-06 MF 0.9771098773702356 0.9539097119402662 0.9723138877349401 0.00021876960000000002 0 0
47 25 0 5.064e-06 MF 0.9940621684993146 0.9539097119402661 1.0 0.00016602240000000002 0 0
48 24 0 7.1193600000000006e-06 MF 0.9969199165008454 0.8496670861765812 0.8886735565971763 0.000166366464 0 0
49 24 0 1.3647744e-05 MF 0.9993549153977863 0.7839429652810305 0.8393277839359446 0.0002183465856 0 0
50 2 0 1.2292799999999999e-05 MF 0.9767717267337342 0.907023835724906 0.9179975757600642 0.0002171136 0 0
51 3 0 7.992e-06 MF 0.9879799147814885 0.9070238357249062 0.9326476366355371 0.00018498144 0 0
52 4 0 7.68e-06 MF 0.9327256707978806 0.9864075471627056 0.9875660181391385 0.00021969600000000002 0 0
53 5 0 3e-06 MF 0.9224813139675659 1.0 1.0 0.00017195999999999997 0 0
