0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MB 1 0.0 1.0 4.98e-05 0 0 0 0 0
2 1 0 0.0 MB 1 0.0 1.0 3.18e-05 1 0 0 0 0
3 35 0 0.0 MB 1 0.0 1.0 3e-05 1 0 0 0 0
4 35 0 5.82e-05 MB 1 0.0 1.0 6.42e-05 3 0 0 0 0
5 1 0 3.06e-05 MB 1 0.0 1.0 6.492e-05 4 0 0 0 0
6 24 0 0.0 MB 1 0.0 1.0 3.18e-05 4 0 0 0 0
7 1 0 8.424e-05 MB 1 0.0 0.9875660181391385 7.5768e-05 1 0 0 0 0
8 2 0 0.0 MB 1 0.0 1.0 3e-05 1 0 0 0 0
9 2 0 0.0001206 MB 1 0.0 1.0 6.24e-05 8 0 0 0 0
10 24 0 3.42e-05 MB 1 0.0 1.0 6.312e-05 1 0 0 0 0
11 2 0 8.604000000000001e-05 MB 1 0.0 0.9875660181391385 7.656e-05 3 0 0 0 0
12 28 0 0.0 MB 1 0.0 1.0 3e-05 10 0 0 0 0
13 3 0 0.0 MB 1 0.0 1.0 2.9399999999999996e-05 9 0 0 0 0
14 25 0 0.0 MB 1 0.0 1.0 3.72e-05 5 0 0 0 0
15 25 0 0.00023099999999999998 MB 1 0.0 1.0 0.00010908 12 0 0 0 0
16 25 0 0.00015719999999999997 MB 1 0.0 0.9875660181391385 0.00010123200000000001 1 0 0 0 0
17 24 0 7.968000000000001e-05 MB 1 0.0 0.9875660181391385 9.1248e-05 11 0 0 0 0
18 25 0 0.00045468000000000006 MB 1 0.0 0.9585624300046881 9.20928e-05 12 0 0 0 0
19 24 0 0.000242472 MB 1 0.0 0.9585624300046883 8.749920000000001e-05 3 0 0 0 0
20 24 0 0.0001515888 MB 1 0.0 0.9179975757600641 8.599968000000001e-05 1 0 0 0 0
21 24 0 0.00019263552 MB 1 0.0 0.8703070154672106 8.539987200000001e-05 7 0 0 0 0
22 25 0 0.00026287200000000004 MB 1 0.0 0.9179975757600641 8.783712e-05 21 0 0 0 0
23 24 0 0.00037645420799999995 MB 1 0.0 0.8188736928706438 0.00010315994880000001 15 0 0 0 0
24 24 0 0.0005315816832 MB 1 0.0 0.7697514633337202 0.00010486397952000001 15 0 0 0 0
25 35 0 9.228e-05 MB 1 0.0 0.9875660181391385 0.00010907999999999999 6 0 0 0 0
26 35 0 0.0007575119999999999 MB 1 0.0 0.9585624300046883 0.000100032 40 0 0 0 0
27 1 0 6.9096e-05 MB 1 0.0 0.9585624300046881 8.13072e-05 11 0 0 0 0
28 2 0 0.000182616 MB 1 0.0 0.9585624300046881 8.2824e-05 13 0 0 0 0
29 2 0 0.0004234464 MB 1 0.0 0.9109374892678183 8.352960000000001e-05 24 0 0 0 0
30 24 0 0.00034883267328 MB 1 0.0 0.7473806586341194 9.1745591808e-05 11 0 0 0 0
31 35 0 0.0005004047999999999 MB 1 0.0 0.9179975757600641 0.00010661279999999999 12 0 0 0 0
32 0 0 4.32e-05 MB 1 0.0 0.9875660181391385 8.892e-05 20 0 0 0 0
33 35 0 0.0006591619199999999 MB 1 0.0 0.8703070154672107 0.00011164511999999999 9 0 0 0 0
34 35 0 0.0008246647679999999 MB 1 0.0 0.8188736928706438 0.000104658048 27 0 0 0 0
35 35 0 0.00043966590719999996 MB 1 0.0 0.7697514633337205 9.70632192e-05 1 0 0 0 0
36 35 0 0.00038046636288 MB 1 0.0 0.7473806586341195 0.00015222528768000002 6 0 0 0 0
37 0 0 0.00029208 MB 1 0.0 0.9585624300046883 0.00010816800000000001 58 0 0 0 0
38 35 0 0.0021633865451519997 MB 1 0.0 0.8982632743718167 0.000128090115072 5 0 0 0 0
39 35 0 0.0013015546180608 MB 1 0.0 0.8609079076997078 0.0001100360460288 15 0 0 0 0
40 1 0 0.0002460384 MB 1 0.0 0.9109374892678183 8.712288e-05 2 0 0 0 0
41 1 0 0.00018421536 MB 1 0.0 0.8417306623175792 9.0049152e-05 1 0 0 0 0
42 24 0 0.000514533069312 MB 1 0.0 0.8936711867782542 9.48982367232e-05 28 0 0 0 0
43 26 0 0.0 MB 1 0.0 1.0 5.76e-05 25 0 0 0 0
44 3 0 9.42e-05 MB 1 0.0 1.0 0.00010896 1 0 0 0 0
45 23 0 0.0 MB 1 0.0 1.0 3.6599999999999995e-05 38 0 0 0 0
46 22 0 0.0 MB 1 0.0 1.0 3.72e-05 9 0 0 0 0
47 21 0 0.0 MB 1 0.0 1.0 3.78e-05 16 0 0 0 0
48 22 0 0.00035759999999999996 MB 1 0.0 1.0 0.00014927999999999998 11 0 0 0 0
49 22 0 0.0008366399999999999 MB 1 0.0 0.9875660181391385 0.000119112 18 0 0 0 0
50 22 0 0.000557256 MB 1 0.0 0.9585624300046883 0.0001040448 8 0 0 0 0
51 22 0 0.0006957024 MB 1 0.0 0.9179975757600642 9.801792e-05 19 0 0 0 0
52 22 0 0.00063828096 MB 1 0.0 0.8703070154672105 9.620716800000002e-05 10 0 0 0 0
53 4 0 0.0 MB 1 0.0 1.0 4.62e-05 22 0 0 0 0
54 5 0 0.0 MB 1 0.0 1.0 3.72e-05 10 0 0 0 0
