1529054803.825976853 9.16893 -1.05935 3.13553 32 37
1529054804.354176613 9.16893 -1.05935 3.13553 32 37
1529054804.874412269 9.16893 -1.05935 3.13553 32 37
1529054805.414206630 9.16893 -1.05935 3.13553 32 37
1529054805.938957869 9.16893 -1.05935 3.13553 32 37
1529054806.458484115 9.16893 -1.05935 3.13553 32 37
1529054806.978387225 9.16893 -1.05935 3.13553 32 37
1529054807.518218959 9.16893 -1.05935 3.13553 32 37
1529054808.043577921 9.16243 -1.05615 2.04236 32 37
1529054808.558624988 9.16235 -1.059 0.856384 32 37
1529054809.086542146 9.28341 -0.736285 0.374321 32 37
1529054809.609046509 9.16884 -0.610282 0.224433 32 37
1529054810.146192231 9.15832 -0.582505 0.165011 32 37
1529054810.666155768 9.15803 -0.582544 0.123254 32 37
1529054811.190066971 9.17742 -0.597391 0.0998428 32 37
1529054811.718593051 9.17742 -0.597391 0.0998428 32 37
1529054812.258222809 9.17742 -0.597391 0.0998428 32 37
1529054812.782262555 9.17742 -0.597391 0.0998428 32 37
1529054813.298794341 9.17742 -0.597391 0.0998428 32 37
1529054813.818274298 9.17742 -0.597391 0.0998428 32 37
1529054814.318380784 9.17742 -0.597391 0.0998428 32 37
1529054814.839758151 9.17742 -0.597391 0.0998428 32 37
1529054815.366326273 9.17742 -0.597391 0.0998428 32 37
1529054815.886197874 9.17742 -0.597391 0.0998428 32 37
1529054816.386238225 9.17737 -0.597396 0.0998156 32 37
1529054816.906212548 9.17687 -0.597354 -0.236719 32 37
1529054817.430213833 9.17635 -0.597167 -0.452363 32 37
1529054817.930509329 9.1688 -0.602968 -0.542181 32 37
1529054818.450125193 9.17453 -0.615072 -0.600433 32 37
1529054818.970578214 9.17453 -0.61507 -0.62171 32 37
1529054819.494528876 9.17453 -0.61507 -0.633654 32 37
1529054820.026273832 9.1746 -0.615122 -0.643615 32 37
1529054820.526364089 9.1673 -0.623348 -0.669348 32 37
1529054821.046330850 9.1673 -0.623348 -0.670881 32 37
1529054821.566287571 9.16744 -0.623455 -0.672708 32 37
1529054822.066312186 9.16737 -0.623402 -0.685698 32 37
1529054822.586304607 9.16719 -0.623294 -0.573512 32 37
1529054823.102361632 9.16646 -0.623095 0.0384577 32 37
1529054823.625219826 9.16621 -0.623137 0.328345 32 37
1529054824.162364085 9.15674 -0.606542 0.485007 32 37
1529054824.682336271 9.15843 -0.608964 0.564359 32 37
1529054825.202170430 9.17001 -0.61234 0.597629 32 37
1529054825.725114961 9.16973 -0.612534 0.62246 32 37
1529054826.262044879 9.16952 -0.612685 0.642908 32 37
1529054826.782259686 9.17821 -0.596011 0.682287 32 37
1529054827.302461954 9.17874 -0.595584 0.67233 32 37
1529054827.838311952 9.17898 -0.595401 0.656662 32 37
1529054828.358424317 9.17918 -0.595246 0.64737 32 37
1529054828.878624627 9.17942 -0.595068 0.63419 32 37
1529054829.378682530 9.17977 -0.594817 0.618412 32 37
1529054829.898943523 9.18001 -0.594648 0.594883 32 37
1529054830.422592541 9.1822 -0.593241 0.552987 32 37
1529054830.954370089 9.18157 -0.593681 0.658558 32 37
1529054831.474386145 9.18114 -0.5942 1.03242 32 37
1529054832.014526675 9.1809 -0.594701 1.20353 32 37
1529054832.522025135 9.17612 -0.593039 1.30931 32 37
1529054833.046377479 9.18207 -0.622836 1.34625 32 37
1529054833.574259060 9.20041 -0.67099 1.36609 32 37
1529054834.106416884 9.20038 -0.671158 1.39139 32 37
1529054834.646008334 9.20036 -0.671242 1.41439 32 37
1529054835.165999849 9.20034 -0.671369 1.43135 32 37
1529054835.697957872 9.20033 -0.671495 1.4464 32 37
1529054836.217960502 9.20033 -0.671495 1.46055 32 37
1529054836.718398531 9.20069 -0.668189 1.46867 32 37
1529054837.238374064 9.21688 -0.686036 1.43357 32 37
1529054837.758992930 9.21767 -0.681066 1.39621 32 37
1529054838.277960687 9.21835 -0.677506 1.36752 32 37
1529054838.777973642 9.2192 -0.673675 1.33756 32 37
1529054839.303775756 9.22045 -0.668801 1.30056 32 37
1529054839.826029500 9.22192 -0.663856 1.26182 32 37
1529054840.345950635 9.22436 -0.656892 1.20646 32 37
1529054840.845983016 9.22732 -0.649721 1.14877 32 37
1529054841.365972041 9.22951 -0.654259 1.0898 32 37
1529054841.886430593 9.23305 -0.647934 1.02811 32 37
1529054842.425970368 9.2364 -0.642733 0.967959 32 37
1529054842.942047009 9.23971 -0.643647 0.887748 32 37
1529054843.466003042 9.16304 -0.734683 0.854647 32 37
1529054843.993978239 9.09956 -0.80644 0.904688 32 37
1529054844.517960462 9.10348 -0.801605 0.780003 32 37
1529054845.018055896 9.10431 -0.80427 0.0395271 32 37
1529054845.538894566 9.10477 -0.808766 -0.370425 32 37
1529054846.057938171 9.09853 -0.807907 -0.512208 32 37
1529054846.558130438 9.09873 -0.807338 -0.57042 32 37
1529054847.079078249 9.09109 -0.808476 -0.623474 32 37
1529054847.598329598 9.09099 -0.808401 -0.648633 32 37
1529054848.117257920 9.09075 -0.80822 -0.663523 32 37
1529054848.617927026 9.09072 -0.808194 -0.679085 32 37
1529054849.142005521 9.01665 -0.745811 -0.724648 32 37
1529054849.662018404 8.92655 -0.662919 -0.76058 32 37
1529054850.185695037 8.92212 -0.664299 -0.7732 14 37
1529054850.689963970 8.922 -0.664176 -0.775182 14 37
1529054851.209991538 8.92189 -0.663996 -1.88704 14 37
1529054851.730002277 8.9284 -0.666061 -2.61367 32 37
1529054852.257964138 8.96012 -0.702914 -2.80011 32 37
1529054852.762020932 8.9628 -0.696863 -2.86142 32 37
1529054853.282011578 8.96289 -0.698821 -2.93497 32 37
1529054853.802153980 8.95929 -0.695419 -2.96648 32 37
1529054854.322752348 8.95933 -0.695412 -3.00995 32 37
1529054854.858011613 8.95916 -0.695433 -3.03905 32 37
1529054855.381963055 8.85984 -0.699044 -3.04375 14 37
1529054855.902000067 8.73161 -0.710541 -3.05776 14 37
1529054856.402004509 8.63705 -0.717849 -3.06716 14 37
1529054856.925930308 8.63781 -0.71779 -3.07053 14 37
1529054857.449955515 8.63857 -0.721243 -2.81861 14 37
1529054857.969964834 8.63865 -0.721209 -2.67789 14 37
1529054858.469971799 8.63539 -0.727382 -2.58799 14 37
1529054858.989959863 8.63546 -0.727337 -2.55431 14 37
1529054859.506816897 8.63693 -0.729223 -2.53461 14 37
1529054860.009987737 8.63689 -0.729248 -2.5194 14 37
1529054860.534260008 8.63703 -0.729147 -2.50014 14 37
1529054861.057963917 8.6371 -0.729097 -2.48683 14 37
1529054861.578072732 8.63703 -0.729149 -2.47512 14 37
1529054862.078192441 8.63703 -0.729149 -2.46287 14 37
1529054862.598215327 8.60867 -0.752 -2.44761 14 37
1529054863.118223018 8.51182 -0.836426 -2.40345 14 37
1529054863.639364374 8.42068 -0.920833 -2.39125 14 37
1529054864.177958269 8.36926 -0.974129 -2.39213 14 37
1529054864.703054506 8.32777 -1.01223 -2.40773 14 37
1529054865.221953418 8.29647 -1.03961 -2.43944 14 37
1529054865.736489371 8.27854 -1.05445 -2.46486 15 37
1529054866.237993343 8.2783 -1.05589 -1.91531 15 37
1529054866.761974966 8.27837 -1.05513 -1.43368 15 37
1529054867.277995698 8.2746 -1.06076 -1.17912 15 37
1529054867.778327457 8.27312 -1.06778 -1.06258 15 37
1529054868.298158979 8.26753 -1.07288 -1.00324 15 37
1529054868.826288517 8.26321 -1.07794 -0.966272 15 37
1529054869.350151391 8.26297 -1.07759 -0.936214 15 37
1529054869.854009070 8.26271 -1.07725 -0.919891 15 37
1529054870.378184808 8.26266 -1.07719 -0.904151 15 37
1529054870.898210350 8.25917 -1.08156 -0.896435 15 37
1529054871.422127741 8.25914 -1.08152 -0.888941 15 37
1529054871.922340113 8.26098 -1.08382 -0.904425 15 37
1529054872.445986602 8.26199 -1.08514 -0.920774 15 37
1529054872.965955689 8.26289 -1.08633 -0.934363 15 37
1529054873.486291312 8.26409 -1.08799 -0.95233 15 37
1529054874.009678853 8.26572 -1.09034 -0.98281 15 37
1529054874.509975738 8.26787 -1.09372 -1.02225 15 37
1529054875.038125449 8.27017 -1.09771 -1.07776 15 37
1529054875.558407129 8.27182 -1.10098 -1.13025 15 37
1529054876.058706086 8.27345 -1.10474 -1.20047 15 37
1529054876.578083777 8.275 -1.10923 -1.27559 15 37
1529054877.094065731 8.27631 -1.11415 -1.36756 15 37
1529054877.617950277 8.27708 -1.11903 -1.46127 15 37
1529054878.117970846 8.27586 -1.13054 -1.56629 15 37
1529054878.641938740 8.27521 -1.1431 -1.68499 15 37
1529054879.165951319 8.27077 -1.14949 -1.78371 15 37
1529054879.685971953 8.26846 -1.15783 -1.9012 15 37
1529054880.185993512 8.26466 -1.16208 -2.01546 15 37
1529054880.705939684 8.26274 -1.16574 -2.09398 15 37
1529054881.226161357 8.26243 -1.16508 -2.0851 15 37
1529054881.749723896 8.26228 -1.16534 -2.0777 15 37
1529054882.286673632 8.26208 -1.16571 -2.07081 15 37
1529054882.814189700 8.26194 -1.16597 -2.06086 15 37
1529054883.334293532 8.26148 -1.16684 -2.04751 15 37
1529054883.856184846 8.26119 -1.16741 -2.03065 15 37
1529054884.393983305 8.26064 -1.16856 -2.00713 15 37
1529054884.922140666 8.25954 -1.17102 -1.97043 15 37
1529054885.446685915 8.25811 -1.17476 -1.90112 15 37
1529054885.969977551 8.25703 -1.17827 -1.83315 15 37
1529054886.497972146 8.25631 -1.18129 -1.75705 15 37
1529054886.998279959 8.25631 -1.18129 -1.75789 15 37
1529054887.517991665 8.25631 -1.18129 -1.75789 15 37
1529054888.037950378 8.25631 -1.18129 -1.75789 15 37
1529054888.561974710 8.25631 -1.18129 -1.75789 15 37
1529054889.062101849 8.25631 -1.18129 -1.75789 15 37
1529054889.581979927 8.25631 -1.18129 -1.75789 15 37
1529054890.101933444 8.25631 -1.18129 -1.75789 15 37
1529054890.602056637 8.25631 -1.18129 -1.75789 15 37
1529054891.121950543 8.25631 -1.18129 -1.75789 15 37
1529054891.637919254 8.25631 -1.18129 -1.75789 15 37
1529054892.137975141 8.25631 -1.18129 -1.75789 15 37
1529054892.661987811 8.25631 -1.18129 -1.75789 15 37
1529054893.177956927 8.25635 -1.18113 -1.45011 15 37
1529054893.677999959 8.25633 -1.18109 -1.21179 15 37
1529054894.198572298 8.25492 -1.18419 -1.09222 15 37
1529054894.718217847 8.25603 -1.18234 -1.03057 15 37
1529054895.238008343 8.25463 -1.18253 -0.994471 15 37
1529054895.739203872 8.25463 -1.18253 -0.967152 15 37
1529054896.257954273 8.2546 -1.1825 -0.946167 15 37
1529054896.778228057 8.25453 -1.1824 -0.929721 15 37
1529054897.305947424 8.25442 -1.18226 -0.917999 15 37
1529054897.805954674 8.25448 -1.18233 -0.907431 15 37
1529054898.318346461 8.2544 -1.18223 -0.892779 15 37
1529054898.838390264 8.2504 -1.18664 -0.876512 15 37
1529054899.341996779 8.2506 -1.18686 -0.782845 15 37
1529054899.858919722 8.2507 -1.18695 -0.674337 15 37
1529054900.378561424 8.2508 -1.18703 -0.571158 15 37
1529054900.917994261 8.24295 -1.19031 -0.457165 15 37
1529054901.439636506 8.24747 -1.19209 -0.332441 15 37
1529054901.957976384 8.25748 -1.20029 -0.246685 15 37
1529054902.478365467 8.2716 -1.20318 -0.15702 15 37
1529054902.978448384 8.28128 -1.21094 -0.0813584 15 37
1529054903.498006272 8.29658 -1.21142 0.0262656 15 37
1529054904.021977985 8.30783 -1.21393 0.120499 15 37
1529054904.543264675 8.32215 -1.21142 0.227992 15 37
1529054905.082295039 8.33597 -1.21139 0.305454 15 37
1529054905.602061772 8.34553 -1.20797 0.383547 15 37
1529054906.121968510 8.3617 -1.20707 0.457719 15 37
1529054906.650606424 8.44047 -1.1623 0.53188 14 37
1529054907.150760305 8.52319 -1.11161 0.571562 14 37
1529054907.669968555 8.52911 -1.11083 1.07656 14 37
1529054908.190147215 8.52894 -1.11235 2.11855 14 37
1529054908.690208104 8.53265 -1.10777 2.62401 14 37
1529054909.225961868 8.52943 -1.1053 2.85644 14 37
1529054909.745979892 8.52871 -1.11019 2.98924 14 37
1529054910.265993295 8.5354 -1.11189 3.00896 14 37
1529054910.786240281 8.53557 -1.11191 3.01706 14 37
1529054911.286868264 8.536 -1.11196 3.03111 14 37
1529054911.810207991 8.53578 -1.11194 3.03767 14 37
1529054912.335176394 8.39026 -1.0991 3.07329 14 37
1529054912.858874834 8.26206 -1.09186 3.09674 15 37
1529054913.398192237 8.24407 -1.0917 3.10181 15 37
1529054913.918316867 8.24477 -1.09144 -2.44286 15 37
1529054914.438656029 8.24527 -1.09158 -2.0425 15 37
1529054914.958196021 8.24615 -1.09634 -1.88077 15 37
1529054915.458316625 8.24656 -1.09556 -1.81166 15 37
1529054915.978288966 8.24448 -1.09685 -1.77594 15 37
1529054916.505955959 8.24447 -1.09689 -1.74494 15 37
1529054917.026012008 8.24446 -1.09693 -1.72533 15 37
1529054917.526130032 8.24442 -1.09727 -1.70364 15 37
1529054918.049945593 8.24441 -1.09736 -1.69056 15 37
1529054918.569946644 8.2444 -1.0974 -1.68477 15 37
1529054919.069967625 8.24084 -1.09558 -1.68022 15 37
1529054919.589939486 8.24075 -1.09647 -1.6697 15 37
1529054920.109978120 8.24049 -1.09885 -1.69084 15 37
1529054920.629986288 8.24028 -1.1005 -1.70386 15 37
1529054921.130108837 8.24018 -1.10126 -1.7098 15 37
1529054921.649937526 8.24024 -1.10083 -1.7037 15 37
1529054922.174379692 8.24022 -1.10092 -1.69927 15 37
1529054922.694566902 8.24014 -1.10155 -1.69451 15 37
1529054923.233960004 8.24 -1.10274 -1.68008 15 37
1529054923.753946730 8.23977 -1.10512 -1.66214 15 37
1529054924.273962939 8.23949 -1.10869 -1.63336 15 37
1529054924.773985599 8.23929 -1.11312 -1.59846 15 37
1529054925.293966940 8.23925 -1.11909 -1.55514 15 37
1529054925.817960883 8.23952 -1.12569 -1.50725 15 37
1529054926.338040632 8.2403 -1.13397 -1.44555 15 37
1529054926.838105518 8.24342 -1.13948 -1.37945 15 37
1529054927.357969528 8.24451 -1.1443 -1.30878 15 37
1529054927.881187881 8.24548 -1.14739 -1.21707 15 37
1529054928.398090387 8.24577 -1.1482 -1.22676 15 37
1529054928.898128925 8.24474 -1.14895 -1.23686 15 37
1529054929.418139171 8.24487 -1.14931 -1.24427 15 37
1529054929.942832712 8.24512 -1.15008 -1.26214 15 37
1529054930.443012386 8.24564 -1.1518 -1.28982 15 37
1529054930.966704069 8.24645 -1.1548 -1.32486 15 37
1529054931.490164232 8.24741 -1.15905 -1.37868 15 37
1529054932.009957659 8.24836 -1.16477 -1.43034 15 37
1529054932.509994847 8.24923 -1.17265 -1.49384 15 37
1529054933.030407846 8.24955 -1.17925 -1.54583 15 37
1529054933.550141063 8.25045 -1.18037 -1.54208 15 37
1529054934.050775369 8.25048 -1.18118 -1.5357 15 37
1529054934.570328314 8.2505 -1.18174 -1.52926 15 37
1529054935.094578789 8.25049 -1.18212 -1.67121 15 37
1529054935.614439626 8.25054 -1.18182 -2.35741 15 37
1529054936.153956637 8.24664 -1.17848 -2.74718 15 37
1529054936.674697164 8.24895 -1.17468 -2.8918 15 37
1529054937.194261257 8.2474 -1.17242 -2.95003 15 37
1529054937.713994169 8.25084 -1.17061 -2.98751 15 37
1529054938.214422968 8.25059 -1.17064 -3.00375 15 37
1529054938.735559964 8.25037 -1.17067 -3.02507 15 37
1529054939.258070161 8.25025 -1.17068 -3.03679 15 37
1529054939.758311321 8.18065 -1.17803 -3.06671 15 37
1529054940.278855984 8.05421 -1.1854 -3.09783 15 37
1529054940.798104524 7.96071 -1.18871 -3.11708 15 37
1529054941.318242270 7.91628 -1.18973 -3.11567 15 37
1529054941.818362575 7.80552 -1.19433 -3.08636 15 37
1529054942.338773204 7.66964 -1.20428 -3.04802 15 37
1529054942.866868840 7.57723 -1.21234 -3.06112 15 37
1529054943.393989461 7.51057 -1.21736 -3.08402 16 37
1529054943.894271451 7.49379 -1.21825 -3.09396 16 37
1529054944.414101471 7.49416 -1.21818 -2.86462 16 37
1529054944.934142496 7.49724 -1.21604 -1.70392 16 37
1529054945.458839644 7.491 -1.23539 -1.26257 16 37
1529054945.958938949 7.48946 -1.23058 -1.09204 16 37
1529054946.482571259 7.49106 -1.22951 -0.999254 16 37
1529054947.006101998 7.49299 -1.22509 -0.955725 16 37
1529054947.526106079 7.49241 -1.221 -0.928398 16 37
1529054948.026255888 7.49233 -1.22089 -0.909163 16 37
1529054948.546670425 7.49244 -1.22103 -0.895392 16 37
1529054949.066706366 7.49228 -1.22083 -0.888048 16 37
1529054949.586523223 7.49225 -1.22079 -0.902745 16 37
1529054950.086691625 7.49228 -1.22083 -0.917657 16 37
1529054950.614007382 7.49228 -1.22083 -0.929281 16 37
1529054951.133969110 7.49197 -1.22041 -0.946963 16 37
1529054951.633972555 7.49183 -1.22021 -0.967363 16 37
1529054952.158148659 7.49178 -1.22014 -1.00643 16 37
1529054952.678006811 7.49191 -1.22036 -1.06542 16 37
1529054953.197979932 7.492 -1.22055 -1.12809 16 37
1529054953.702131281 7.49215 -1.2209 -1.20149 16 37
1529054954.226006368 7.49238 -1.22159 -1.28158 16 37
1529054954.753970237 7.49258 -1.22242 -1.39022 16 37
1529054955.274038295 7.49233 -1.22009 -1.47033 16 37
1529054955.774248969 7.49224 -1.2206 -1.82512 16 37
1529054956.289986026 7.49062 -1.22252 -2.01089 16 37
1529054956.814358273 7.49158 -1.21835 -2.10136 16 37
1529054957.333999577 7.49447 -1.21649 -2.15387 16 37
1529054957.834007247 7.49644 -1.21624 -2.18129 16 37
1529054958.353948089 7.49639 -1.21631 -2.20053 16 37
1529054958.877978633 7.49634 -1.21638 -2.21552 16 37
1529054959.398715164 7.49634 -1.21638 -2.2257 16 37
1529054959.937986039 7.49629 -1.21645 -2.23967 16 37
1529054960.457995747 7.49621 -1.21655 -2.25515 16 37
1529054960.977951357 7.49615 -1.21661 -2.3407 16 37
1529054961.477974656 7.49571 -1.21702 -2.44625 16 37
1529054961.998109480 7.49151 -1.22247 -2.53683 16 37
1529054962.513949362 7.48868 -1.22413 -2.65333 16 37
1529054963.014204062 7.47184 -1.23339 -2.74063 16 37
1529054963.535112749 7.45772 -1.23859 -2.84439 16 37
1529054964.054333443 7.44767 -1.24427 -2.92472 16 37
1529054964.574355046 7.43642 -1.24626 -3.00987 16 37
1529054965.078014211 7.41531 -1.24737 -3.11329 16 37
1529054965.597973616 7.32025 -1.24537 3.09936 16 37
1529054966.117972696 7.22149 -1.23617 3.06118 16 37
1529054966.617993296 7.22263 -1.23621 -2.80055 16 37
1529054967.138510458 7.22345 -1.23543 -1.65481 16 37
1529054967.657929911 7.22658 -1.24084 -1.24321 16 37
1529054968.177956156 7.22148 -1.23973 -1.07602 16 37
1529054968.677997643 7.22207 -1.24277 -0.975212 16 37
1529054969.194151959 7.21921 -1.24276 -0.941321 16 37
1529054969.714259106 7.22287 -1.24187 -0.923421 16 37
1529054970.214549150 7.22282 -1.24181 -0.911658 16 37
1529054970.734313497 7.22295 -1.24198 -0.901186 16 37
1529054971.255173468 7.22277 -1.24174 -0.893603 16 37
1529054971.758430656 7.22266 -1.24161 -0.890586 16 37
1529054972.278668002 7.22279 -1.24177 -0.907466 16 37
1529054972.797991585 7.22266 -1.24161 -0.919391 16 37
1529054973.318028011 7.22266 -1.24161 -0.932899 16 37
1529054973.818272994 7.22244 -1.2413 -0.946247 16 37
1529054974.337996675 7.22226 -1.24105 -0.972928 16 37
1529054974.858701260 7.22226 -1.24105 -1.01726 16 37
1529054975.382985407 7.22239 -1.24127 -1.06786 16 37
1529054975.922010335 7.22249 -1.24146 -1.13944 16 37
1529054976.442988328 7.2225 -1.24151 -1.22946 16 37
1529054976.962337126 7.22243 -1.2413 -1.31121 16 37
1529054977.462861542 7.22335 -1.24581 -1.33942 16 37
1529054977.982265358 7.22337 -1.24589 -1.34106 16 37
1529054978.502239264 7.22337 -1.24589 -1.34684 16 37
1529054979.022172124 7.22344 -1.24618 -1.35228 16 37
1529054979.526601818 7.2234 -1.24601 -1.36227 16 37
1529054980.050786461 7.22341 -1.24606 -1.37872 16 37
1529054980.566378431 7.22344 -1.24622 -1.39553 16 37
1529054981.066818642 7.22347 -1.24639 -1.41359 16 37
1529054981.586274542 7.22694 -1.2416 -1.43166 16 37
1529054982.106227267 7.22695 -1.24168 -1.43868 16 37
1529054982.626833962 7.22695 -1.24164 -1.45093 16 37
1529054983.166320789 7.22695 -1.24168 -1.46284 16 37
1529054983.691402997 7.22696 -1.24172 -1.46779 16 37
1529054984.210240699 7.22696 -1.24172 -1.46762 16 37
1529054984.730027083 7.22696 -1.24172 -1.46762 16 37
1529054985.230090628 7.22696 -1.24172 -1.46762 16 37
1529054985.751007601 7.22696 -1.24172 -1.46762 16 37
1529054986.270021830 7.22696 -1.24172 -1.46762 16 37
1529054986.770272281 7.22696 -1.24172 -1.46762 16 37
1529054987.287121147 7.22696 -1.24172 -1.46762 16 37
1529054987.806010369 7.22696 -1.24172 -1.46762 16 37
1529054988.309977469 7.22696 -1.24172 -1.46762 16 37
1529054988.826207020 7.22696 -1.24172 -1.46762 16 37
1529054989.354671664 7.22696 -1.24172 -1.46762 16 37
1529054989.874586579 7.22696 -1.24172 -1.46762 16 37
1529054990.394917717 7.22677 -1.24108 -1.11026 16 37
1529054990.895175130 7.22675 -1.24103 -0.604899 16 37
1529054991.421955670 7.22842 -1.24104 -0.387812 16 37
1529054991.942031844 7.23384 -1.2323 -0.257503 16 37
1529054992.447398565 7.22896 -1.23431 -0.201105 16 37
1529054992.966729818 7.22867 -1.23528 -0.180791 16 37
1529054993.486380611 7.2288 -1.23531 -0.159387 16 37
1529054994.006282255 7.22854 -1.23527 -0.141566 16 37
1529054994.510239366 7.22837 -1.23524 -0.127083 16 37
1529054995.035319653 7.22795 -1.23519 -0.113955 16 37
1529054995.554026688 7.2277 -1.23517 -0.104802 16 37
1529054996.074006762 7.30524 -1.24222 -0.0790276 16 37
1529054996.610285806 7.41691 -1.24946 -0.0533055 16 37
1529054997.132452457 7.50997 -1.2519 -0.0316793 15 37
1529054997.662721158 7.56198 -1.25351 -0.0308503 15 37
1529054998.182023273 7.6414 -1.25564 -0.0216527 15 37
1529054998.682260269 7.73447 -1.25935 -0.0117913 15 37
1529054999.206169718 7.79084 -1.2596 0.00893048 15 37
1529054999.726163817 7.7898 -1.2598 0.366318 15 37
1529055000.247129286 7.78347 -1.26941 0.987466 15 37
1529055000.786139253 7.79426 -1.26965 1.20495 15 37
1529055001.305998531 7.81533 -1.26224 1.32502 15 37
1529055001.826506435 7.81972 -1.26033 1.371 15 37
1529055002.346184918 7.82573 -1.25904 1.39932 15 37
1529055002.851170060 7.82566 -1.25946 1.41699 15 37
1529055003.370721544 7.82564 -1.25963 1.4327 15 37
1529055003.889987868 7.82561 -1.25984 1.44709 15 37
1529055004.390106242 7.82558 -1.26006 1.46139 15 37
1529055004.910214336 7.82864 -1.23195 1.47278 15 37
1529055005.433208346 7.83934 -1.07787 1.52686 15 37
1529055005.950133730 7.84275 -0.958646 1.55487 15 37
1529055006.490379174 7.84327 -0.827002 1.57568 15 37
1529055007.014413440 7.84145 -0.702246 1.60469 15 37
