0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MB 1 0.0 1.0 4.5600000000000004e-05 0 0 0 0 0
2 0 0 7.319999999999999e-05 MB 1 0.0 0.9875660181391385 6.924000000000001e-05 1 0 0 0 0
3 1 0 0.0 MB 1 0.0 1.0 4.86e-05 2 0 0 0 0
4 1 0 3.6e-05 MB 1 0.0 1.0 0.00010464 0 0 0 0 0
5 1 0 0.0001182 MB 1 0.0 0.9875660181391385 0.000107856 2 0 0 0 0
6 0 0 8.628e-05 MB 1 0.0 0.9585624300046883 7.929600000000001e-05 4 0 0 0 0
7 0 0 0.000131712 MB 1 0.0 0.9326476366355371 8.27184e-05 2 0 0 0 0
8 35 0 0.0 MB 1 0.0 1.0 3.06e-05 1 0 0 0 0
9 35 0 8.28e-05 MB 1 0.0 1.0 6.324e-05 4 0 0 0 0
10 35 0 0.00011172 MB 1 0.0 0.9875660181391385 7.6896e-05 3 0 0 0 0
11 35 0 0.00014248800000000002 MB 1 0.0 0.9585624300046881 8.17584e-05 5 0 0 0 0
12 1 0 0.00014088 MB 1 0.0 0.9585624300046883 9.354240000000001e-05 8 0 0 0 0
13 2 0 0.0 MB 1 0.0 1.0 2.88e-05 1 0 0 0 0
14 3 0 0.0 MB 1 0.0 1.0 4.4399999999999995e-05 9 0 0 0 0
15 28 0 0.0 MB 1 0.0 1.0 2.9399999999999996e-05 11 0 0 0 0
16 28 0 0.000132 MB 1 0.0 1.0 5.976e-05 7 0 0 0 0
17 2 0 0.00015 MB 1 0.0 1.0 6.132e-05 4 0 0 0 0
18 28 0 0.0001464 MB 1 0.0 0.9875660181391385 7.3104e-05 2 0 0 0 0
19 2 0 0.0001326 MB 1 0.0 0.9875660181391385 8.4528e-05 17 0 0 0 0
20 2 0 0.00026544 MB 1 0.0 0.9585624300046883 0.0001070112 13 0 0 0 0
21 28 0 0.00030156 MB 1 0.0 0.9585624300046883 7.54416e-05 11 0 0 0 0
22 3 0 0.0001884 MB 1 0.0 1.0 6.455999999999999e-05 16 0 0 0 0
23 28 0 0.000350424 MB 1 0.0 0.9179975757600641 7.697664e-05 16 0 0 0 0
24 3 0 0.00030696 MB 1 0.0 0.9875660181391385 7.0824e-05 19 0 0 0 0
25 2 0 0.000284376 MB 1 0.0 0.9179975757600641 8.960448e-05 11 0 0 0 0
26 24 0 0.0 MB 1 0.0 1.0 2.7000000000000002e-05 18 0 0 0 0
27 25 0 0.0 MB 1 0.0 1.0 5.5799999999999994e-05 17 0 0 0 0
28 26 0 0.0 MB 1 0.0 1.0 4.2e-05 14 0 0 0 0
29 3 0 0.000370584 MB 1 0.0 0.9585624300046883 9.252960000000001e-05 7 0 0 0 0
30 4 0 0.0 MB 1 0.0 1.0 3e-05 27 0 0 0 0
31 3 0 0.0007554336 MB 1 0.0 0.9179975757600641 8.741184e-05 2 0 0 0 0
32 29 0 0.0 MB 1 0.0 1.0 3.06e-05 23 0 0 0 0
33 4 0 9.78e-05 MB 1 0.0 1.0 6.18e-05 8 0 0 0 0
34 3 0 0.00069577344 MB 1 0.0 0.8703070154672107 9.3164736e-05 13 0 0 0 0
35 2 0 0.0003783504 MB 1 0.0 0.8703070154672105 8.5041792e-05 26 0 0 0 0
36 28 0 0.0004035696 MB 1 0.0 0.8703070154672107 8.2390656e-05 5 0 0 0 0
37 3 0 0.0007157093759999999 MB 1 0.0 0.8188736928706438 9.486589439999999e-05 1 0 0 0 0
38 2 0 0.00029234016 MB 1 0.0 0.8188736928706439 8.20167168e-05 1 0 0 0 0
39 3 0 0.00037988375039999997 MB 1 0.0 0.7697514633337202 8.654635776e-05 0 0 0 0 0
40 4 0 0.00027972 MB 1 0.0 0.9875660181391385 7.272e-05 30 0 0 0 0
41 5 0 0.0 MB 1 0.0 1.0 2.7000000000000002e-05 0 0 0 0 0
42 22 0 0.0 MB 1 0.0 1.0 2.7000000000000002e-05 22 0 0 0 0
43 23 0 0.0 MB 1 0.0 1.0 3.06e-05 34 0 0 0 0
44 22 0 0.000558 MB 1 0.0 1.0 5.9999999999999995e-05 1 0 0 0 0
45 23 0 0.00010619999999999999 MB 1 0.0 1.0 7.284e-05 28 0 0 0 0
46 22 0 0.000687 MB 1 0.0 0.9875660181391385 7.620000000000001e-05 42 0 0 0 0
47 21 0 0.0 MB 1 0.0 1.0 2.9399999999999996e-05 10 0 0 0 0
48 5 0 0.0003612 MB 1 0.0 1.0 5.9999999999999995e-05 22 0 0 0 0
49 4 0 0.000179088 MB 1 0.0 0.9585624300046883 7.7688e-05 11 0 0 0 0
50 29 0 0.00017219999999999998 MB 1 0.0 1.0 6.144e-05 34 0 0 0 0
51 5 0 0.00038208 MB 1 0.0 0.9875660181391385 7.56e-05 38 0 0 0 0
52 4 0 0.0005936352 MB 1 0.0 0.9179975757600641 8.02752e-05 21 0 0 0 0
53 3 0 0.00059595350016 MB 1 0.0 0.7226564397276811 8.2018543104e-05 36 0 0 0 0
54 4 0 0.00079125408 MB 1 0.0 0.8703070154672106 8.011008e-05 0 0 0 0 0
55 23 0 0.00099048 MB 1 0.0 0.9875660181391385 7.5936e-05 28 0 0 0 0
56 28 0 0.00025262784 MB 1 0.0 0.8188736928706439 7.795626239999999e-05 29 0 0 0 0
57 2 0 0.000187136064 MB 1 0.0 0.7697514633337202 7.960668672000001e-05 46 0 0 0 0
58 1 0 0.000113352 MB 1 0.0 0.9179975757600641 8.301696e-05 8 0 0 0 0
59 35 0 0.00018959520000000002 MB 1 0.0 0.9179975757600641 8.130336e-05 98 0 0 0 0
60 35 0 0.00032303808 MB 1 0.0 0.8703070154672105 0.000132721344 8 0 0 0 0
61 0 0 9.94848e-05 MB 1 0.0 0.9044337867149735 8.048735999999999e-05 4 0 0 0 0
62 35 0 0.000317015232 MB 1 0.0 0.8188736928706439 0.0001004885376 40 0 0 0 0
63 35 0 0.0004514060928 MB 1 0.0 0.7697514633337205 8.759541504e-05 17 0 0 0 0
64 0 0 0.0006607939199999999 MB 1 0.0 0.8647201090606632 8.019494400000001e-05 43 0 0 0 0
65 0 0 0.001097117568 MB 1 0.0 0.8008052158566454 7.82779776e-05 54 0 0 0 0
66 0 0 0.0011630470272 MB 1 0.0 0.7256636563209682 7.571119103999999e-05 46 0 0 0 0
67 0 0 0.00080241881088 MB 1 0.0 0.6675811494647975 7.4084476416e-05 19 0 0 0 0
68 0 0 0.003262767524352 MB 1 0.0 0.9072757223855547 7.64337905664e-05 200 0 0 0 0
69 1 0 0.0016761407999999998 MB 1 0.0 0.8658720149969907 7.8206784e-05 122 0 0 0 0
70 1 0 0.00086485632 MB 1 0.0 0.7825308207078473 7.50827136e-05 7 0 0 0 0
71 2 0 0.0002716544256 MB 1 0.0 0.7473806586341194 7.744267468800002e-05 56 0 0 0 0
72 24 0 0.000252 MB 1 0.0 1.0 5.46e-05 18 0 0 0 0
73 35 0 0.00095696243712 MB 1 0.0 0.7473806586341195 7.8838166016e-05 0 0 0 0 0
74 0 0 0.0030301070097408 MB 1 0.0 0.8756319560729103 7.317351622656e-05 14 0 0 0 0
75 0 0 0.00212524280389632 MB 1 0.0 0.8536447743487204 7.246940649062401e-05 61 0 0 0 0
76 0 0 0.001745297121558528 MB 1 0.0 0.8082697559401888 8.058776259624961e-05 60 0 0 0 0
77 1 0 0.001154142528 MB 1 0.0 0.6894976739490616 7.143308544e-05 0 0 0 0 0
78 24 0 0.00019500000000000002 MB 1 0.0 0.9875660181391385 6.684e-05 200 0 0 0 0
79 35 0 0.000673784974848 MB 1 0.0 0.8160475087684861 7.593526640639999e-05 200 0 0 0 0
80 35 0 0.0012055139899392001 MB 1 0.0 0.8142314574608668 7.417410656256e-05 61 0 0 0 0
81 24 0 0.0031127999999999998 MB 1 0.0 0.9549438204161041 6.7536e-05 0 0 0 0 0
82 2 0 0.00045726177024 MB 1 0.0 0.9274037096315112 7.35770698752e-05 65 0 0 0 0
83 3 0 0.00031938140006400003 MB 1 0.0 0.6970070899475415 7.48074172416e-05 126 0 0 0 0
84 26 0 0.00018299999999999998 MB 1 0.0 1.0 0.0001008 0 0 0 0 0
85 29 0 0.00077868 MB 1 0.0 0.9875660181391385 8.2776e-05 131 0 0 0 0
86 4 0 0.000757501632 MB 1 0.0 0.8321425547092424 7.5844032e-05 3 0 0 0 0
87 3 0 0.0002489525600256 MB 1 0.0 0.6583015985468142 7.852296689664e-05 35 0 0 0 0
88 28 0 0.0007436511359999999 MB 1 0.0 0.7697514633337205 7.378250496e-05 72 0 0 0 0
89 23 0 0.0008521920000000001 MB 1 0.0 0.9585624300046883 7.11744e-05 0 0 0 0 0
90 4 0 0.0009234006528 MB 1 0.0 0.7664602724079764 7.353761279999999e-05 139 0 0 0 0
91 29 0 0.000467472 MB 1 0.0 0.9585624300046881 7.571039999999999e-05 23 0 0 0 0
92 4 0 0.00078156026112 MB 1 0.0 0.6933222778942265 7.381504511999999e-05 36 0 0 0 0
