0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 6.24e-05 0 0
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 8.075999999999999e-05 0 0 0 0 0
3 0 0 1.8e-06 MF 0.9760346915523467 0.9539097119402662 0.9729440871664418 8.7504e-05 0 0
4 1 0 0.0 MB 0.5 1.0 1.0 3.84e-05 2 0 0 0 0
5 2 0 0.0 MB 0.5 1.0 1.0 3.899999999999999e-05 4 0 0 0 0
6 1 0 1.2e-06 MF 0.9198314601678211 1.0 1.0 7.175999999999999e-05 0 0
7 24 0 0.0 MF 0.5 1.0 1.0 5.2799999999999996e-05 0 0
8 25 0 0.0 MB 0.5 1.0 1.0 4.38e-05 4 0 0 0 0
9 24 0 2.4e-06 MF 0.9180495930725984 1.0 1.0 0.00016451999999999998 0 0
10 35 0 0.0 MF 0.5 1.0 1.0 8.52e-05 0 0
11 35 0 1.8e-06 MF 0.9211987255170964 1.0 1.0 0.00010188 0 0
12 0 0 1.92e-06 MF 0.9923122102368386 0.9070238357249062 0.940964747646284 9.74016e-05 0 0
13 0 0 2.568e-06 MF 0.9969523633270017 0.8496670861765815 0.8913445322258579 9.896064e-05 0 0
14 1 0 1.68e-06 MF 0.9294977802769917 0.9864075471627056 0.9875660181391385 8.8104e-05 0 0
15 0 0 2.2271999999999996e-06 MF 0.9994599170384445 0.7839429652810307 0.8434704065563392 9.8384256e-05 0 0
16 0 0 2.69088e-06 MF 0.9999790728513129 0.7129349249049638 0.8169931540414993 9.99537024e-05 0 0
17 35 0 1.92e-06 MF 0.9622604790172438 0.9864075471627056 1.0 0.000100152 0 0
18 24 0 5.16e-06 MF 0.9232195945268132 0.9864075471627056 0.9875660181391385 0.000124008 0 0
19 2 0 1.2e-06 MF 0.9157249628918456 1.0 1.0 0.0001368 0 0
20 1 0 2.4720000000000002e-06 MF 0.9514098050572818 0.9539097119402662 0.9585624300046883 9.464159999999999e-05 0 0
21 0 0 2.276352e-06 MF 0.9999992416492621 0.6561443001328855 0.8046956649996048 0.00010118148096000001 0 0
22 0 0 4.98e-05 MB 0.9822826603185553 0.9366691118267282 0.7994347001629981 0.000101072592384 8 0 0 0 0
23 0 0 0.00065232 MB 0.9655597891992772 0.9687938101400428 0.8476781143278282 0.0001244290369536 40 0 0 0 0
24 35 0 1.968e-06 MF 0.9940864615072883 0.9539097119402661 1.0 0.0001000608 0 0
25 24 0 3.264e-06 MF 0.9515143680189337 0.9539097119402661 0.9585624300046883 0.0001090032 0 0
26 1 0 2.1888e-06 MF 0.9884854435646917 0.9070238357249062 0.9326476366355373 9.665664e-05 0 0
27 0 0 0.000470928 MB 0.9864940265519326 0.9457868089376059 0.8017233883026504 0.00010857161478143999 11 0 0 0 0
28 0 0 0.0004967712000000001 MB 0.9853460564876301 0.9180828627461839 0.7706076918748441 9.9828645912576e-05 23 0 0 0 0
29 35 0 2.5872e-06 MF 0.9956828724451541 0.9070238357249062 0.9511993001927893 9.702432000000001e-05 0 0
30 35 0 2.23488e-06 MF 0.9945033949651503 0.8496670861765813 0.8766628078457638 9.460972799999999e-05 0 0
31 1 0 2.07552e-06 MF 0.9953065846800403 0.8470292267503089 0.8780845662136579 0.000101062656 0 0
32 35 0 2.093952e-06 MF 0.9986083352449218 0.7839429652810305 0.8216268708995839 9.784389119999999e-05 0 0
33 35 0 2.0375808e-06 MF 0.9999446845171193 0.7129349249049636 0.7928268884989763 9.973755647999999e-05 0 0
34 35 0 2.01503232e-06 MF 0.9999978749306343 0.6561443001328856 0.7796252876361897 0.00011909502259199999 0 0
35 35 0 0.00014639999999999998 MB 0.9943922974613798 0.9366691118267284 0.7739764265188226 0.0001490380090368 18 0 0 0 0
36 24 0 2.5056e-06 MF 0.9767487040701971 0.907023835724906 0.9179975757600642 0.00011200127999999999 0 0
37 24 0 2.8022400000000003e-06 MF 0.9858399147193042 0.8496670861765815 0.8590528309171811 0.00010600051199999999 0 0
38 35 0 0.00217476 MB 0.8425407120096867 0.9687938101400428 0.8806410128662874 0.00012081520361472 136 0 0 0 0
39 35 0 0.001310304 MB 0.9838300042856133 0.9547264351210246 0.8156440293629182 0.00010952608144588799 30 0 0 0 0
40 24 0 2.320896e-06 MF 0.9977683527434398 0.7839429652810305 0.8135112538119373 0.0001024002048 0 0
41 25 0 1.2e-06 MF 0.9177950001451157 1.0 1.0 7.752e-05 0 0
42 25 0 1.68e-06 MF 0.9268437555585435 0.9864075471627056 0.9875660181391385 9.1608e-05 0 0
43 25 0 1.872e-06 MF 0.9744563815336981 0.9539097119402662 0.97231388773494 9.604319999999999e-05 0 0
44 26 0 0.0 MB 0.5 1.0 1.0 4.26e-05 1 0 0 0 0
45 25 0 2.5488e-06 MF 0.9972132830626679 0.9070238357249062 0.9631221966642931 0.00010081728 0 0
46 25 0 2.2195200000000002e-06 MF 0.998849376540799 0.8496670861765815 0.9112815269918461 0.000100326912 0 0
47 24 0 2.7283584e-06 MF 0.9996285072307556 0.7085847453769567 0.7511843375701573 0.00010096008192000001 0 0
48 35 0 0.0005943216 MB 0.992039239671119 0.9278115972992736 0.769752147752289 0.00010501043257835519 27 0 0 0 0
49 35 0 0.00081132864 MB 0.9728932391326307 0.896443202071373 0.7571250988484192 0.00010440417303134207 38 0 0 0 0
50 1 0 2.630208e-06 MF 0.9967073177813054 0.771976351021276 0.7918397222256787 0.00010642506240000001 0 0
51 24 0 2.29134336e-06 MF 0.9999157451912896 0.6387557043607045 0.6833642125878576 0.000113584032768 0 0
52 25 0 2.087808e-06 MF 0.9996643330434524 0.7839429652810307 0.8538252911818596 0.0001013307648 0 0
53 26 0 1.2e-06 MF 0.9228938561439306 1.0 1.0 8.124e-05 0 0
54 3 0 0.0 MB 0.5 1.0 1.0 4.4399999999999995e-05 1 0 0 0 0
55 26 0 1.68e-06 MF 0.9334319979046477 0.9864075471627056 0.9875660181391385 9.549600000000001e-05 0 0
56 3 0 1.2e-06 MF 0.9228733078861766 1.0 1.0 8.076e-05 0 0
57 26 0 1.872e-06 MF 0.955999144797231 0.9539097119402662 0.9585624300046881 0.0001011984 0 0
58 24 0 8.159999999999999e-05 MB 0.5725914593494249 0.9470564925992395 0.8847932407650569 0.0001078336131072 25 0 0 0 0
59 35 0 0.000411531456 MB 0.9867374123264053 0.8684560780917967 0.708858830207686 0.0001533616692125368 29 0 0 0 0
60 1 0 2.8520832000000002e-06 MF 0.9966589708986873 0.697833193987811 0.6943416354911224 0.00015237002496 0 0
61 2 0 2.2799999999999998e-06 MF 0.9202396951140326 0.9864075471627056 0.9875660181391385 0.00016512 0 0
62 24 0 0.00057504 MB 0.8833327366903024 0.9654013515631553 0.8699422728433618 0.00021293344524287998 31 0 0 0 0
63 24 0 0.000688416 MB 0.870460707857982 0.9375730322578496 0.8396676812513365 0.000154173378097152 22 0 0 0 0
64 25 0 2.6351232e-06 MF 0.9997205510183756 0.7129349249049636 0.7667467231481457 0.00010773230592 0 0
65 24 0 0.0003887664 MB 0.735751784720728 0.9002688034927897 0.8131066108291072 0.0001876693512388608 1 0 0 0 0
66 25 0 2.85404928e-06 MF 0.999686942088057 0.6561443001328856 0.6880664780147346 0.000158892922368 0 0
67 25 0 3.899999999999999e-05 MB 0.9949089013213309 0.9655959443620645 0.8116037917364097 0.0001619571689472 94 0 0 0 0
68 24 0 0.00265450656 MB 0.8336193421497199 0.8828493417957106 0.7799379058894188 0.00014466774049554435 35 0 0 0 0
69 24 0 0.001191402624 MB 0.7601140458888672 0.8680636589462024 0.7712032551221935 0.00012446709619821773 1 0 0 0 0
70 35 0 0.0009062125824 MB 0.9913205641887731 0.8522647729865324 0.6801732124928056 0.00018014466768501473 1 0 0 0 0
71 24 0 0.0005821610496 MB 0.5688130224586169 0.8386156575212355 0.7526580169506505 0.0001199868384792871 1 0 0 0 0
72 35 0 0.00058148503296 MB 0.9844970062414337 0.8318082268445623 0.6666944118446453 0.0001926578670740059 1 0 0 0 0
73 0 0 0.00044470848 MB 0.758961218774073 0.8803486927369378 0.7865566757884284 0.0001191314583650304 1 0 0 0 0
74 0 0 2.7105408e-06 MF 0.9122633627437399 0.8442169503738829 0.81179156217457 0.00012325258334601217 0 0
75 35 0 0.000439594013184 MB 0.9723499285358179 0.8176924347465157 0.6609722390817686 0.00014666314682960235 36 0 0 0 0
76 0 0 3.48421632e-06 MF 0.9939687675886946 0.7986698487111769 0.8099656677062383 0.00012730103333840486 0 0
77 0 0 6.793686528e-06 MF 0.9997153878882306 0.7610694109195113 0.8230090368032558 0.00012352041333536196 0 0
78 35 0 0.0012558376052736 MB 0.9848755137618199 0.8103029116260779 0.6390045615297826 0.00012586525873184093 44 0 0 0 0
79 24 0 2.716537344e-06 MF 0.8609483255494467 0.7971154931806793 0.74252810301147 0.00011219473539171484 0 0
80 25 0 0.0007271999999999999 MB 0.9995917422033411 0.980200530921299 0.7716470257962077 0.00012838286757888 83 0 0 0 0
81 24 0 2.8866149376e-06 MF 0.50891311426126 0.7651248124802575 0.6656467128418987 0.00010967789415668592 0 0
82 35 0 2.606012928e-06 MF 0.9607393099190151 0.7594193019477498 0.7210520479737523 0.00011454610349273638 0 0
83 0 0 4.5174746112000004e-06 MF 0.999993880617319 0.7052031769925611 0.8252072188949636 0.00011300816533414478 0 0
84 1 0 4.74083328e-06 MF 0.9966903682811107 0.6262984248054091 0.5996422791601295 0.000124548009984 0 0
85 24 0 0.00054606441984 MB 0.5825824656547576 0.7432000282849508 0.6294247636437189 0.00015067115766267437 1 0 0 0 0
86 2 0 4.512e-06 MF 0.9335966299314326 0.9539097119402662 0.9585624300046881 0.000138048 0 0
87 2 0 3.6047999999999998e-06 MF 0.9666081365354611 0.9048461997468024 0.9142107886229341 0.0001194192 0 0
