0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 6.42e-05 0 0
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 8.507999999999999e-05 0 0 0 0 0
3 0 0 1.8e-06 MF 0.9761188516295123 0.9539097119402661 0.9729440871664418 9.2232e-05 0 0
4 0 0 1.92e-06 MF 0.9923458941388459 0.907023835724906 0.9409647476462838 0.0001040928 0 0
5 1 0 0.0 MF 0.5 1.0 1.0 4.02e-05 0 0
6 1 0 1.2e-06 MF 0.9204792253038622 1.0 1.0 9.528e-05 0 0
7 0 0 1.968e-06 MF 0.9993805166959568 0.8496670861765815 0.9222084746362772 9.803711999999999e-05 0 0
8 1 0 1.68e-06 MF 0.9613412620490487 0.9864075471627056 1.0 9.511200000000001e-05 0 0
9 0 0 1.9872000000000002e-06 MF 0.9998159933975556 0.7839429652810307 0.8644212724405783 0.000139414848 0 0
10 0 0 3.19488e-06 MF 0.9999469731096251 0.7129349249049636 0.7993260035694861 0.0001523659392 0 0
11 0 0 5.477951999999999e-06 MF 0.9999908081250435 0.6561443001328855 0.7632405767951248 0.00018874637568 0 0
12 0 0 5.16e-05 MB 0.9988017675351929 0.9366691118267282 0.7466071145973917 0.000138498550272 5 0 0 0 0
13 1 0 1.872e-06 MF 0.9938826938439638 0.9539097119402661 1.0 0.00010344480000000001 0 0
14 24 0 0.0 MF 0.5 1.0 1.0 4.32e-05 0 0
15 24 0 1.2e-06 MF 0.9187530317383971 1.0 1.0 7.908e-05 0 0
16 2 0 0.0 MF 0.5 1.0 1.0 4.2e-05 0 0
17 3 0 0.0 MB 0.5 1.0 1.0 7.92e-05 9 0 0 0 0
18 4 0 0.0 MF 0.5 1.0 1.0 6.54e-05 0 0
19 29 0 0.0 MF 0.5 1.0 1.0 4.62e-05 0 0
20 4 0 1.8e-06 MF 0.921000122227342 1.0 1.0 9.036000000000001e-05 0 0
21 29 0 3e-06 MF 0.9187284684782812 1.0 1.0 7.908e-05 0 0
22 4 0 2.52e-06 MF 0.931007290631356 0.9864075471627056 0.9875660181391385 9.7344e-05 0 0
23 22 0 0.0 MF 0.5 1.0 1.0 7.5e-05 0 0
24 23 0 0.0 MB 0.5 1.0 1.0 7.5e-05 21 0 0 0 0
25 22 0 1.8e-06 MF 0.9224730754149185 1.0 1.0 9.24e-05 0 0
26 21 0 0.0 MF 0.5 1.0 1.0 4.2e-05 0 0
27 5 0 0.0 MB 0.5 1.0 1.0 4.8e-05 18 0 0 0 0
28 6 0 0.0 MB 0.5 1.0 1.0 7.68e-05 21 0 0 0 0
29 7 0 0.0 MF 0.5 1.0 1.0 8.58e-05 0 0
30 8 0 0.0 MF 0.5 1.0 1.0 4.5600000000000004e-05 0 0
31 9 0 0.0 MB 0.5 1.0 1.0 4.32e-05 18 0 0 0 0
32 9 0 1.2e-06 MF 0.9221109193411712 1.0 1.0 7.908e-05 0 0
33 10 0 0.0 MF 0.5 1.0 1.0 4.14e-05 0 0
34 11 0 0.0 MB 0.5 1.0 1.0 4.26e-05 12 0 0 0 0
35 12 0 0.0 MF 0.5 1.0 1.0 4.02e-05 0 0
36 12 0 1.8e-06 MF 0.9222604785331423 1.0 1.0 7.608e-05 0 0
37 13 0 0.0 MB 0.5 1.0 1.0 4.0799999999999996e-05 19 0 0 0 0
38 13 0 1.2e-06 MF 0.9228924425479923 1.0 1.0 7.512e-05 0 0
39 13 0 1.68e-06 MF 0.9631130946713822 0.9864075471627056 1.0 8.5848e-05 0 0
40 13 0 2.4720000000000002e-06 MF 0.9942130592025582 0.9539097119402661 1.0 9.073919999999999e-05 0 0
41 13 0 2.7888000000000003e-06 MF 0.999635779883802 0.907023835724906 1.0 9.269568e-05 0 0
42 14 0 0.0 MB 0.5 1.0 1.0 3.78e-05 28 0 0 0 0
43 14 0 1.2e-06 MF 0.9229236739204557 1.0 1.0 0.00011952000000000001 0 0
44 12 0 1.92e-06 MF 0.9628498322869496 0.9864075471627056 1.0 8.8632e-05 0 0
45 37 0 0.0 MF 0.5 1.0 1.0 3.899999999999999e-05 0 0
46 15 0 0.0 MF 0.5 1.0 1.0 4.02e-05 0 0
47 16 0 0.0 MF 0.5 1.0 1.0 3.899999999999999e-05 0 0
48 17 0 0.0 MF 0.5 1.0 1.0 3.72e-05 0 0
49 10 0 1.2e-06 MF 0.9223797409329539 1.0 1.0 7.116e-05 0 0
50 17 0 1.2e-06 MF 0.9223528571516825 1.0 1.0 6.828e-05 0 0
51 18 1 0.0 MB 0.5 1.0 1.0 3.78e-05 11 0 0 0 0
52 32 0 0.0 MB 0.5 1.0 1.0 4.9199999999999997e-05 429 0 0 0 0
53 32 0 5.4e-06 MF 0.9233592213453257 1.0 1.0 0.00015888 0 0
54 14 0 1.68e-06 MF 0.963135828984511 0.9864075471627056 1.0 0.0005584079999999999 0 0
55 32 0 1.536e-05 MF 0.9634277430539523 0.9864075471627056 1.0 0.00023455199999999999 0 0
56 32 0 1.0344e-05 MF 0.9943023300375375 0.9539097119402661 1.0 0.0003188208 0 0
57 32 0 8.9376e-06 MF 0.9996432087146189 0.9070238357249062 1.0 0.00029732832 0 0
58 32 0 8.97504e-06 MF 0.9999890637699397 0.8496670861765813 1.0 0.0009979313279999999 0 0
59 32 0 1.0190016e-05 MF 0.9999998254267665 0.7839429652810307 1.0 0.0005677725311999999 0 0
60 13 0 2.31552e-06 MF 0.9999888415032583 0.8496670861765812 1.0 0.000484078272 0 0
61 12 0 1.968e-06 MF 0.9779093203377949 0.9539097119402662 0.9729440871664418 0.00019865279999999998 0 0
62 13 0 2.3126207999999997e-05 MF 0.9999793852643177 0.7839429652810305 0.9097275020150462 0.00034243130880000003 0 0
63 12 0 3.7872e-06 MF 0.9852913491984742 0.907023835724906 0.9261933967228785 0.00022346112 0 0
64 12 0 3.91488e-06 MF 0.9970859212614765 0.8496670861765815 0.8892981182103781 0.000723584448 0 0
65 14 0 8.472e-06 MF 0.9771721022607667 0.9539097119402662 0.9729440871664418 0.0003421632 0 0
66 12 0 9.365952e-06 MF 0.9998625088509129 0.7839429652810305 0.869746003956393 0.0004982337792 0 0
67 11 0 1.2e-06 MF 0.9223435757605088 1.0 1.0 0.00019944 0 0
68 10 0 2.2799999999999998e-06 MF 0.9323103294423095 0.9864075471627056 0.9875660181391385 0.000139464 0 0
69 16 0 1.2e-06 MF 0.922998082005799 1.0 1.0 0.00039719999999999995 0 0
