0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 6.84e-05 0 0
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 0.00011376 0 0 0 0 0
3 35 0 0.0 MB 0.5 1.0 1.0 5.2799999999999996e-05 2 0 0 0 0
4 0 0 1.8e-06 MF 0.9762699768075451 0.9539097119402661 0.9729440871664418 0.000107904 0 0
5 0 0 1.92e-06 MF 0.9839586546497331 0.907023835724906 0.9258367588470368 0.0001073616 0 0
6 0 0 3.168e-06 MF 0.996438563872262 0.8496670861765815 0.8886735565971763 0.00010774464 0 0
7 35 0 1.2e-06 MF 0.9193399748092963 1.0 1.0 8.472e-05 0 0
8 24 0 0.0 MF 0.5 1.0 1.0 5.2799999999999996e-05 0 0
9 35 0 2.2799999999999998e-06 MF 0.9593739985022011 0.9864075471627056 1.0 9.748800000000001e-05 0 0
10 24 0 1.8e-06 MF 0.9217352471089603 1.0 1.0 0.00012372000000000001 0 0
11 35 0 3.312e-06 MF 0.9742421160978605 0.9539097119402662 0.9729440871664418 0.00014279520000000002 0 0
12 0 0 2.4672e-06 MF 0.9998491111178542 0.7839429652810307 0.868979181560423 0.00010429785599999999 0 0
13 1 0 0.0 MB 0.5 1.0 1.0 4.0799999999999996e-05 8 0 0 0 0
14 2 0 0.0 MB 0.5 1.0 1.0 4.2e-05 11 0 0 0 0
15 1 0 1.2e-06 MF 0.9221687681178777 1.0 1.0 7.811999999999999e-05 0 0
16 0 0 2.78688e-06 MF 0.9999789114659278 0.7129349249049636 0.8164217123429539 0.0001041191424 0 0
17 0 0 2.314752e-06 MF 0.9999948162192279 0.6561443001328856 0.7657252871328281 0.00010344765696 0 0
18 1 0 2.2799999999999998e-06 MF 0.931941826164749 0.9864075471627056 0.9875660181391385 9.4848e-05 0 0
19 35 0 4.3248e-06 MF 0.9911704798216577 0.907023835724906 0.940964747646284 0.00011951808000000001 0 0
20 0 0 5.52e-05 MB 0.9997908472429777 0.9366691118267282 0.7099928678265689 0.000103779062784 7 0 0 0 0
21 1 0 2.7119999999999996e-06 MF 0.9766640302030063 0.9539097119402661 0.9723138877349403 0.0001003392 0 0
22 0 0 0.00050508 MB 0.962781198466032 0.9845951778051344 0.8676743969223056 0.0001093116251136 36 0 0 0 0
23 0 0 0.00046123199999999995 MB 0.9933148523958686 0.9818417458371819 0.8295548366066198 0.00010732465004544 18 0 0 0 0
24 0 0 0.00024089279999999999 MB 0.9960488547942159 0.9611542342686747 0.7952507118036675 0.000104729860018176 1 0 0 0 0
25 1 0 2.2847999999999997e-06 MF 0.9877749849416454 0.907023835724906 0.9299231192113028 0.00010313568 0 0
26 35 0 2.92992e-06 MF 0.9969129136930839 0.8496670861765815 0.8913445322258579 0.000112607232 0 0
27 24 0 4.9199999999999995e-06 MF 0.9610800771744262 0.9864075471627056 1.0 0.00011488800000000002 0 0
28 25 0 0.0 MF 0.5 1.0 1.0 4.5600000000000004e-05 0 0
29 25 0 1.2e-06 MF 0.9226642563724352 1.0 1.0 8.484e-05 0 0
30 26 0 0.0 MF 0.5 1.0 1.0 4.4999999999999996e-05 0 0
