0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 0.00010800000000000001 0 0
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 0.0001308 0 0 0 0 0
3 1 0 0.0 MF 0.5 1.0 1.0 8.64e-05 0 0
4 24 0 0.0 MB 0.5 1.0 1.0 5.04e-05 2 0 0 0 0
5 2 0 0.0 MB 0.5 1.0 1.0 4.8e-05 4 0 0 0 0
6 3 0 0.0 MB 0.5 1.0 1.0 5.6399999999999995e-05 1 0 0 0 0
7 4 0 0.0 MB 0.5 1.0 1.0 4.9199999999999997e-05 2 0 0 0 0
8 29 0 0.0 MB 0.5 1.0 1.0 4.86e-05 7 0 0 0 0
9 30 0 0.0 MB 0.5 1.0 1.0 4.7399999999999993e-05 5 0 0 0 0
10 29 0 1.2e-06 MF 0.9211757224689371 1.0 1.0 0.00010464 0 0
11 29 0 2.2799999999999998e-06 MF 0.9301946992118287 0.9864075471627056 0.9875660181391385 0.000109656 0 0
12 4 0 1.2e-06 MF 0.9215663396079609 1.0 1.0 8.568e-05 0 0
13 5 0 0.0 MB 0.5 1.0 1.0 7.02e-05 4 0 0 0 0
14 22 0 0.0 MB 0.5 1.0 1.0 9.120000000000001e-05 13 0 0 0 0
15 21 0 0.0 MF 0.5 1.0 1.0 6.84e-05 0 0
16 22 0 2.4e-06 MF 0.9218733695604836 1.0 1.0 0.00010548 0 0
17 21 0 1.2e-06 MF 0.9223497816659816 1.0 1.0 0.00015516 0 0
18 5 0 2.4e-06 MF 0.9222137869298261 1.0 1.0 0.00010668 0 0
19 29 0 2.112e-06 MF 0.976251563521191 0.9539097119402661 0.9723138877349403 0.00011106239999999999 0 0
20 4 0 1.68e-06 MF 0.931735049500199 0.9864075471627056 0.9875660181391385 0.000100872 0 0
21 23 0 0.0 MF 0.5 1.0 1.0 4.5600000000000004e-05 0 0
22 3 0 1.2e-06 MF 0.9199020148216525 1.0 1.0 9.516e-05 0 0
23 26 0 0.0 MB 0.5 1.0 1.0 6.78e-05 20 0 0 0 0
24 3 0 3.48e-06 MF 0.9244827233415849 0.9864075471627056 0.9875660181391385 0.000108264 0 0
25 2 0 1.2e-06 MF 0.9172053969757671 1.0 1.0 8.520000000000001e-05 0 0
26 28 0 0.0 MB 0.5 1.0 1.0 4.4999999999999996e-05 18 0 0 0 0
27 2 0 2.2799999999999998e-06 MF 0.9230039955808911 0.9864075471627056 0.9875660181391385 0.00010548 0 0
28 1 0 1.8e-06 MF 0.9182572170082504 1.0 1.0 0.00010596 0 0
29 2 0 2.112e-06 MF 0.9488547661759751 0.9539097119402661 0.9585624300046883 0.000127392 0 0
30 28 0 3e-06 MF 0.922284208846512 1.0 1.0 9.54e-05 0 0
31 2 0 3.8448e-06 MF 0.985429089921427 0.907023835724906 0.9326476366355371 0.00011695680000000001 0 0
