0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 0.00010139999999999998 0 0
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 0.00011255999999999999 0 0 0 0 0
3 1 0 0.0 MF 0.5 1.0 1.0 4.9199999999999997e-05 0 0
4 24 0 0.0 MF 0.5 1.0 1.0 4.5600000000000004e-05 0 0
5 25 0 0.0 MF 0.5 1.0 1.0 4.62e-05 0 0
6 24 0 1.8e-06 MF 0.9163386620501325 1.0 1.0 8.544e-05 0 0
7 25 0 1.2e-06 MF 0.9188133229306292 1.0 1.0 8.388e-05 0 0
8 24 0 2.52e-06 MF 0.9249276582357171 0.9864075471627056 0.9875660181391385 0.000100176 0 0
9 35 0 0.0 MB 0.5 1.0 1.0 5.46e-05 2 0 0 0 0
10 35 0 1.2e-06 MF 0.9217455743215921 1.0 1.0 8.843999999999999e-05 0 0
11 1 0 1.2e-06 MF 0.9163386620501325 1.0 1.0 8.388e-05 0 0
12 0 0 4.2e-06 MF 0.9733922374842328 0.9539097119402662 0.9729440871664418 0.000110424 0 0
13 35 0 2.2799999999999998e-06 MF 0.9618365572328471 0.9864075471627056 1.0 0.000101376 0 0
14 35 0 2.112e-06 MF 0.9940383150694643 0.9539097119402662 1.0 0.00010775039999999999 0 0
15 0 0 3.4799999999999997e-06 MF 0.9820783655360625 0.9202708659388882 0.940964747646284 0.0001533696 0 0
16 0 0 3.192e-06 MF 0.9949279524637923 0.8833261436179257 0.9222084746362773 0.00013454784 0 0
17 0 0 3.0768e-06 MF 0.9996514514245856 0.8319862889061805 0.9132453933332966 0.000122819136 0 0
18 1 0 1.68e-06 MF 0.9249276582357171 0.9864075471627056 0.9875660181391385 0.000144552 0 0
19 2 0 0.0 MB 0.5 1.0 1.0 7.38e-05 8 0 0 0 0
20 28 0 0.0 MB 0.5 1.0 1.0 4.98e-05 17 0 0 0 0
21 3 0 0.0 MB 0.5 1.0 1.0 4.7399999999999993e-05 10 0 0 0 0
