0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 0.0001146 0 0
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 0.00011664 0 0 0 0 0
3 35 0 0.0 MB 0.5 1.0 1.0 4.86e-05 2 0 0 0 0
4 24 0 0.0 MB 0.5 1.0 1.0 4.86e-05 1 0 0 0 0
5 25 0 0.0 MB 0.5 1.0 1.0 4.7399999999999993e-05 3 0 0 0 0
6 26 0 0.0 MB 0.5 1.0 1.0 4.86e-05 2 0 0 0 0
7 25 0 1.2e-06 MF 0.9191951512415353 1.0 1.0 9.336e-05 0 0
8 26 0 1.2e-06 MF 0.9210426687533013 1.0 1.0 8.664e-05 0 0
9 29 0 0.0 MF 0.5 1.0 1.0 4.9199999999999997e-05 0 0
10 30 0 0.0 MB 0.5 1.0 1.0 4.9199999999999997e-05 7 0 0 0 0
11 30 0 1.8e-06 MF 0.9204385176389328 1.0 1.0 9.408000000000001e-05 0 0
12 5 0 0.0 MF 0.5 1.0 1.0 8.159999999999999e-05 0 0
13 21 0 0.0 MF 0.5 1.0 1.0 4.9199999999999997e-05 0 0
14 5 0 1.8e-06 MF 0.9218467150315789 1.0 1.0 0.00019044 0 0
15 6 0 0.0 MB 0.5 1.0 1.0 5.2799999999999996e-05 11 0 0 0 0
16 30 0 3.72e-06 MF 0.960237322657656 0.9864075471627056 1.0 0.00010843200000000001 0 0
17 31 0 0.0 MB 0.5 1.0 1.0 9.06e-05 11 0 0 0 0
18 31 0 4.2e-06 MF 0.9222109644632651 1.0 1.0 0.00016404 0 0
19 30 0 3.2879999999999997e-06 MF 0.9764348919849651 0.9539097119402661 0.9729440871664418 0.00011777280000000001 0 0
20 30 0 4.9152e-06 MF 0.9834187239059605 0.9070238357249059 0.9258367588470368 0.00011730912 0 0
21 29 0 1.8e-06 MF 0.9210426687533013 1.0 1.0 8.868e-05 0 0
22 4 0 0.0 MB 0.5 1.0 1.0 4.86e-05 12 0 0 0 0
23 23 0 0.0 MF 0.5 1.0 1.0 4.8e-05 0 0
24 22 0 0.0 MF 0.5 1.0 1.0 5.22e-05 0 0
25 21 0 1.8e-06 MF 0.9216184388563683 1.0 1.0 8.447999999999999e-05 0 0
26 21 0 2.52e-06 MF 0.9318018938754151 0.9864075471627056 0.9875660181391385 0.000100992 0 0
27 21 0 2.208e-06 MF 0.9768819505815177 0.9539097119402661 0.9723138877349401 0.0001063968 0 0
28 21 0 2.0832e-06 MF 0.997664465409199 0.907023835724906 0.9631221966642931 0.00010795872000000001 0 0
29 21 0 2.63328e-06 MF 0.9999086095380046 0.8496670861765813 0.9586525841017789 0.00010738348800000001 0 0
30 20 0 0.0 MF 0.5 1.0 1.0 5.16e-05 0 0
