0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 6.96e-05 0 0
2 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 9.924e-05 0 0 0 0 0
3 1 0 0.0 MB 0.5 1.0 1.0 4.68e-05 2 0 0 0 0
4 0 0 2.4e-06 MF 0.9756024358072728 0.9539097119402661 0.9729440871664418 0.000104496 0 0
5 0 0 2.76e-06 MF 0.9832068128538684 0.907023835724906 0.9258367588470368 0.0001047984 0 0
6 0 0 2.304e-06 MF 0.9966607446999927 0.8496670861765812 0.8886735565971762 0.00010611936 0 0
7 0 0 2.1216e-06 MF 0.999854109519488 0.7839429652810307 0.868979181560423 0.000107247744 0 0
8 1 0 1.2e-06 MF 0.9184951125436556 1.0 1.0 8.112e-05 0 0
9 0 0 2.6486399999999998e-06 MF 0.9999976603747773 0.7129349249049636 0.8599816026127929 0.0001124990976 0 0
10 0 0 2.859456e-06 MF 0.9999999400883317 0.6561443001328856 0.8561581116611358 0.00012839963904 0 0
11 0 0 5.6399999999999995e-05 MB 0.777459945168265 0.9366691118267282 0.8545884205771784 0.000113759855616 2 0 0 0 0
12 1 0 1.68e-06 MF 0.9598622058071614 0.9864075471627056 1.0 9.3648e-05 0 0
13 1 0 2.4720000000000002e-06 MF 0.9644795923993686 0.9539097119402662 0.965952485553485 9.62592e-05 0 0
14 0 0 0.00036516 MB 0.883320345834603 0.9687938101400428 0.8740762388791438 0.0001139039422464 20 0 0 0 0
15 1 0 2.1888e-06 MF 0.981040523126516 0.907023835724906 0.9233897955475777 0.00010030368 0 0
16 24 0 0.0 MF 0.5 1.0 1.0 4.26e-05 0 0
17 35 0 0.0 MF 0.5 1.0 1.0 8.219999999999999e-05 0 0
18 0 0 0.000248664 MB 0.9962844455229007 0.9572756423951855 0.78952010745376 0.00013616157689856 2 0 0 0 0
19 35 0 3e-06 MF 0.920705812820026 1.0 1.0 9.588e-05 0 0
20 35 0 3e-06 MF 0.928336313914839 0.9848627598170249 0.9847731353639353 0.000108552 0 0
21 35 0 3e-06 MF 0.9744873244629751 0.9493027998597272 0.9650624390965802 0.0001022208 0 0
22 0 0 0.00021346560000000002 MB 0.9989469092285862 0.9365504403503483 0.7400555503314196 0.000142064630759424 5 0 0 0 0
23 1 0 2.07552e-06 MF 0.9826330790531674 0.8470292267503089 0.85264460810139 0.000112121472 0 0
