0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 6.3e-05 0 0
2 1 0 0.0 MB 0.5 1.0 1.0 4.14e-05 0 0 0 0 0
3 24 0 0.0 MB 0.5 1.0 1.0 4.02e-05 2 0 0 0 0
4 35 0 0.0 MB 0.5 1.0 1.0 4.0799999999999996e-05 3 0 0 0 0
5 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 0.0001584 3 0 0 0 0
6 0 0 1.2e-06 MF 0.9772851766963142 0.9539097119402661 0.9729440871664418 0.00012276 0 0
7 35 0 1.2e-06 MF 0.919292823457981 1.0 1.0 7.632e-05 0 0
8 24 0 1.2e-06 MF 0.9191951512415353 1.0 1.0 0.00013848 0 0
9 24 0 2.88e-06 MF 0.9245725945586978 0.9864075471627056 0.9875660181391385 0.00013339199999999997 0 0
10 2 0 0.0 MB 0.5 1.0 1.0 5.76e-05 2 0 0 0 0
11 24 0 2.352e-06 MF 0.9746279046191552 0.9539097119402662 0.97231388773494 0.00012055679999999999 0 0
12 35 0 1.68e-06 MF 0.9287987022574713 0.9864075471627056 0.9875660181391385 8.8728e-05 0 0
13 35 0 2.4720000000000002e-06 MF 0.9506072608301213 0.9539097119402662 0.9585624300046883 9.36912e-05 0 0
14 0 0 1.68e-06 MF 0.9926755307271075 0.9070238357249059 0.940964747646284 0.000107904 0 0
15 0 0 2.4720000000000002e-06 MF 0.997143815745281 0.8496670861765813 0.8913445322258577 0.0001019616 0 0
16 0 0 2.1888e-06 MF 0.99949425313331 0.7839429652810308 0.8434704065563393 9.838463999999999e-05 0 0
17 1 0 1.2e-06 MF 0.9189293243919351 1.0 1.0 7.416e-05 0 0
18 2 0 1.2e-06 MF 0.9219883731495364 1.0 1.0 8.183999999999999e-05 0 0
19 1 0 1.68e-06 MF 0.9283257451175887 0.9864075471627056 0.9875660181391385 8.7264e-05 0 0
20 0 0 2.07552e-06 MF 0.9999819081098709 0.7129349249049636 0.8169931540414993 9.4553856e-05 0 0
21 35 0 2.7888000000000003e-06 MF 0.9878429858573992 0.9070238357249062 0.9326476366355371 9.387647999999999e-05 0 0
22 0 0 2.030208e-06 MF 0.9999993267073841 0.6561443001328855 0.8046956649996048 9.96215424e-05 0 0
23 1 0 1.872e-06 MF 0.9751223943575771 0.9539097119402661 0.9723138877349401 0.0001357056 0 0
24 0 0 7.08e-05 MB 0.9822519584111326 0.9366691118267282 0.7994347001629981 0.00011424861696000001 9 0 0 0 0
25 1 0 3.7488e-06 MF 0.9971034535440912 0.907023835724906 0.9631221966642931 0.00011668224 0 0
