0 0 0 0.0 MB 0.5 0.0 0.0 0.0 0
1 0 0 0.0 MF 0.5 1.0 1.0 6.24e-05 0 0
2 1 0 0.0 MF 0.5 1.0 1.0 4.9199999999999997e-05 0 0
3 24 0 0.0 MF 0.5 1.0 1.0 3.899999999999999e-05 0 0
4 35 0 0.0 MB 0.5 1.0 1.0 3.96e-05 3 0 0 0 0
5 24 0 1.2e-06 MF 0.9190395950273406 1.0 1.0 7.379999999999999e-05 0 0
6 35 0 1.2e-06 MF 0.9191445491674068 1.0 1.0 7.224e-05 0 0
7 0 0 0.0 MB 0.8713937010571399 0.9864075471627056 1.0 8.256e-05 3 0 0 0 0
8 0 0 1.8e-06 MF 0.9778197126323596 0.9539097119402661 0.9729440871664418 0.000144624 0 0
9 35 0 2.2799999999999998e-06 MF 0.9591704526402279 0.9864075471627056 1.0 9.3096e-05 0 0
10 24 0 1.68e-06 MF 0.9284693213930825 0.9864075471627056 0.9875660181391385 9.012e-05 0 0
11 25 0 0.0 MF 0.5 1.0 1.0 4.2e-05 0 0
12 24 0 1.872e-06 MF 0.9518311546717758 0.9539097119402661 0.9585624300046881 0.000121848 0 0
13 2 0 0.0 MF 0.5 1.0 1.0 3.96e-05 0 0
14 2 0 1.2e-06 MF 0.9217378410377813 1.0 1.0 7.523999999999999e-05 0 0
15 3 0 0.0 MF 0.5 1.0 1.0 3.84e-05 0 0
16 4 0 0.0 MF 0.5 1.0 1.0 3.96e-05 0 0
17 3 0 1.2e-06 MF 0.9212563576786503 1.0 1.0 7.175999999999999e-05 0 0
18 23 0 0.0 MF 0.5 1.0 1.0 4.02e-05 0 0
19 28 0 0.0 MF 0.5 1.0 1.0 3.96e-05 0 0
20 28 0 1.2e-06 MF 0.9208196024806184 1.0 1.0 8.004e-05 0 0
21 3 0 1.68e-06 MF 0.9313369223684137 0.9864075471627056 0.9875660181391385 8.510399999999999e-05 0 0
22 2 0 2.2799999999999998e-06 MF 0.9618287682865782 0.9864075471627056 1.0 8.589599999999999e-05 0 0
23 24 0 2.5488e-06 MF 0.9751686147168354 0.907023835724906 0.9179975757600641 0.0001057392 0 0
24 25 0 1.2e-06 MF 0.9218667924994837 1.0 1.0 7.319999999999999e-05 0 0
25 25 0 1.68e-06 MF 0.9321202606652963 0.9864075471627056 0.9875660181391385 8.688e-05 0 0
26 24 0 2.2195200000000002e-06 MF 0.9915558986860784 0.8496670861765815 0.8703070154672106 9.869568e-05 0 0
27 2 0 2.7119999999999996e-06 MF 0.9770252114435491 0.9539097119402662 0.9729440871664418 9.015839999999999e-05 0 0
28 28 0 1.68e-06 MF 0.9615929824646868 0.9864075471627056 1.0 8.7216e-05 0 0
